session,block,trial,block_type,stim_id,stim_cond,stim_cond_source,stim_ang,stim_eccen,stim_xpos,stim_ypos,stim_onset,stim_dur,isi
2,1,20.0,study,tomato01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,132.0,2.0,4.0
2,1,21.0,study,floppydisk02a,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,138.0,2.0,4.0
2,1,22.0,study,parkingmeter,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,144.0,2.0,4.0
2,1,23.0,study,kiwi03,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,150.0,2.0,4.0
2,1,24.0,study,steeringwheel,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,156.0,2.0,4.0
2,2,1.0,recog,ant,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,0.0,2.0,5.0
2,2,2.0,recog,gluetube,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,7.0,2.0,4.0
2,2,3.0,recog,tomato01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,13.0,2.0,4.0
2,2,4.0,recog,almond,new,,,2.0,,,19.0,2.0,7.0
2,2,5.0,recog,phonebooth,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,28.0,2.0,6.0
2,2,6.0,recog,pig,new,,,2.0,,,36.0,2.0,4.0
2,2,7.0,recog,skunk,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,42.0,2.0,6.0
2,2,8.0,recog,castle,new,,,2.0,,,50.0,2.0,4.0
2,2,9.0,recog,smokingpipe,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,56.0,2.0,7.0
2,2,10.0,recog,eyechart,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,65.0,2.0,4.0
2,2,11.0,recog,coffeebean,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,71.0,2.0,5.0
2,2,12.0,recog,pastaspoon,new,,,2.0,,,78.0,2.0,4.0
2,2,13.0,recog,cherrypicker,new,,,2.0,,,84.0,2.0,5.0
2,2,14.0,recog,pavedsidewalk,new,,,2.0,,,91.0,2.0,4.0
2,2,15.0,recog,medal02b,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,97.0,2.0,4.0
2,2,16.0,recog,steeringwheel,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,103.0,2.0,7.0
2,2,17.0,recog,locomotive,new,,,2.0,,,112.0,2.0,4.0
2,2,18.0,recog,addressplate,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,118.0,2.0,4.0
2,2,19.0,recog,polarbear,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,124.0,2.0,5.0
2,2,20.0,recog,wagonwheel,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,131.0,2.0,5.0
2,2,21.0,recog,petcarrier,new,,,2.0,,,138.0,2.0,4.0
2,2,22.0,recog,perfume01a,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,144.0,2.0,4.0
2,2,23.0,recog,carsidemirror01,new,,,2.0,,,150.0,2.0,5.0
2,2,24.0,recog,litterbox,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,157.0,2.0,5.0
2,2,25.0,recog,mitten04,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,164.0,2.0,4.0
2,2,26.0,recog,stapleremover,new,,,2.0,,,170.0,2.0,4.0
2,2,27.0,recog,walkman,new,,,2.0,,,176.0,2.0,6.0
2,2,28.0,recog,kalashnikov,new,,,2.0,,,184.0,2.0,5.0
2,2,29.0,recog,propanetank01,new,,,2.0,,,191.0,2.0,4.0
2,2,30.0,recog,kiwi03,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,197.0,2.0,4.0
2,2,31.0,recog,macaque,new,,,2.0,,,203.0,2.0,6.0
2,2,32.0,recog,giftbow02b,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,211.0,2.0,4.0
2,2,33.0,recog,kidbicycle,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,217.0,2.0,4.0
2,2,34.0,recog,lime,new,,,2.0,,,223.0,2.0,6.0
2,2,35.0,recog,papershredder,new,,,2.0,,,231.0,2.0,4.0
2,2,36.0,recog,pecan01,new,,,2.0,,,237.0,2.0,4.0
2,2,37.0,recog,horse,new,,,2.0,,,243.0,2.0,5.0
2,2,38.0,recog,floppydisk02a,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,250.0,2.0,5.0
2,2,39.0,recog,chainsaw,new,,,2.0,,,257.0,2.0,4.0
2,2,40.0,recog,bicycle,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,263.0,2.0,4.0
2,2,41.0,recog,thread02,new,,,2.0,,,269.0,2.0,6.0
2,2,42.0,recog,tractor,new,,,2.0,,,277.0,2.0,4.0
2,2,43.0,recog,barbecuelighter,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,283.0,2.0,5.0
2,2,44.0,recog,tricycle,new,,,2.0,,,290.0,2.0,4.0
2,2,45.0,recog,cessna,new,,,2.0,,,296.0,2.0,5.0
2,2,46.0,recog,lynx01,new,,,2.0,,,303.0,2.0,4.0
2,2,47.0,recog,baseball01a,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,309.0,2.0,4.0
2,2,48.0,recog,parkingmeter,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,315.0,2.0,4.0
2,3,1.0,loc,bicycle,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,0.0,2.0,5.0
2,3,2.0,loc,ant,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,7.0,2.0,4.0
2,3,3.0,loc,gluetube,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,13.0,2.0,5.0
2,3,4.0,loc,litterbox,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,20.0,2.0,5.0
2,3,5.0,loc,coffeebean,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,27.0,2.0,4.0
2,3,6.0,loc,kiwi03,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,33.0,2.0,4.0
2,3,7.0,loc,kidbicycle,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,39.0,2.0,4.0
2,3,8.0,loc,parkingmeter,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,45.0,2.0,5.0
2,3,9.0,loc,phonebooth,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,52.0,2.0,4.0
2,3,10.0,loc,baseball01a,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,58.0,2.0,4.0
2,3,11.0,loc,eyechart,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,64.0,2.0,6.0
2,3,12.0,loc,steeringwheel,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,72.0,2.0,4.0
2,3,13.0,loc,mitten04,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,78.0,2.0,7.0
2,3,14.0,loc,floppydisk02a,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,87.0,2.0,4.0
2,3,15.0,loc,wagonwheel,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,93.0,2.0,4.0
2,3,16.0,loc,polarbear,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,99.0,2.0,7.0
2,3,17.0,loc,barbecuelighter,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,108.0,2.0,4.0
2,3,18.0,loc,giftbow02b,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,114.0,2.0,6.0
2,3,19.0,loc,tomato01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,122.0,2.0,5.0
2,3,20.0,loc,addressplate,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,129.0,2.0,4.0
2,3,21.0,loc,perfume01a,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,135.0,2.0,4.0
2,3,22.0,loc,medal02b,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,141.0,2.0,6.0
2,3,23.0,loc,skunk,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,149.0,2.0,5.0
2,3,24.0,loc,smokingpipe,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,156.0,2.0,4.0
2,4,1.0,study,speedball,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,0.0,2.0,5.0
2,4,2.0,study,pooltable,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,7.0,2.0,4.0
2,4,3.0,study,tortoise01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,13.0,2.0,4.0
2,4,4.0,study,stuffedpuffin,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,19.0,2.0,7.0
2,4,5.0,study,cartonofeggs,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,28.0,2.0,4.0
2,4,6.0,study,doorbolt,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,34.0,2.0,4.0
2,4,7.0,study,ethernetcable02,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,40.0,2.0,6.0
2,4,8.0,study,table01,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,48.0,2.0,4.0
2,4,9.0,study,accordion01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,54.0,2.0,4.0
2,4,10.0,study,ram,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,60.0,2.0,7.0
2,4,11.0,study,lionstatue,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,69.0,2.0,4.0
2,4,12.0,study,bowl01,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,75.0,2.0,5.0
2,4,13.0,study,apple07,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,82.0,2.0,4.0
2,4,14.0,study,bassethound,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,88.0,2.0,4.0
2,4,15.0,study,lunchbox,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,94.0,2.0,5.0
2,4,16.0,study,pillbottle,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,101.0,2.0,6.0
2,4,17.0,study,paddleball,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,109.0,2.0,5.0
2,4,18.0,study,wirestripper,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,116.0,2.0,4.0
2,4,19.0,study,tree,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,122.0,2.0,6.0
2,4,20.0,study,tiger02,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,130.0,2.0,4.0
2,4,21.0,study,cymbal,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,136.0,2.0,5.0
2,4,22.0,study,knife03,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,143.0,2.0,4.0
2,4,23.0,study,tupperware03a,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,149.0,2.0,4.0
2,4,24.0,study,cannon,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,155.0,2.0,5.0
2,5,1.0,recog,teapot,new,,,2.0,,,0.0,2.0,4.0
2,5,2.0,recog,clownfish,new,,,2.0,,,6.0,2.0,4.0
2,5,3.0,recog,tiger02,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,12.0,2.0,4.0
2,5,4.0,recog,tupperware03a,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,18.0,2.0,4.0
2,5,5.0,recog,orange,new,,,2.0,,,24.0,2.0,5.0
2,5,6.0,recog,basketball01,new,,,2.0,,,31.0,2.0,4.0
2,5,7.0,recog,knife03,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,37.0,2.0,5.0
2,5,8.0,recog,shoppingcart,new,,,2.0,,,44.0,2.0,4.0
2,5,9.0,recog,hardhat02,new,,,2.0,,,50.0,2.0,7.0
2,5,10.0,recog,bowl01,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,59.0,2.0,4.0
2,5,11.0,recog,wirestripper,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,65.0,2.0,4.0
2,5,12.0,recog,frisbee,new,,,2.0,,,71.0,2.0,4.0
2,5,13.0,recog,cartonofeggs,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,77.0,2.0,5.0
2,5,14.0,recog,lionstatue,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,84.0,2.0,5.0
2,5,15.0,recog,tree,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,91.0,2.0,5.0
2,5,16.0,recog,knee,new,,,2.0,,,98.0,2.0,4.0
2,5,17.0,recog,cassettetape01a,new,,,2.0,,,104.0,2.0,5.0
2,5,18.0,recog,tennisball01b,new,,,2.0,,,111.0,2.0,4.0
2,5,19.0,recog,cymbal,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,117.0,2.0,4.0
2,5,20.0,recog,cauliflower01,new,,,2.0,,,123.0,2.0,4.0
2,5,21.0,recog,candy,new,,,2.0,,,129.0,2.0,6.0
2,5,22.0,recog,apple07,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,137.0,2.0,6.0
2,5,23.0,recog,ram,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,145.0,2.0,4.0
2,5,24.0,recog,tortoise01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,151.0,2.0,7.0
2,5,25.0,recog,stuffedpuffin,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,160.0,2.0,4.0
2,5,26.0,recog,bassethound,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,166.0,2.0,4.0
2,5,27.0,recog,pooltable,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,172.0,2.0,4.0
2,5,28.0,recog,cinderblock,new,,,2.0,,,178.0,2.0,5.0
2,5,29.0,recog,pillbottle,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,185.0,2.0,6.0
2,5,30.0,recog,bull,new,,,2.0,,,193.0,2.0,4.0
2,5,31.0,recog,table01,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,199.0,2.0,5.0
2,5,32.0,recog,lunchbox,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,206.0,2.0,6.0
2,5,33.0,recog,8ball,new,,,2.0,,,214.0,2.0,4.0
2,5,34.0,recog,doorbolt,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,220.0,2.0,6.0
2,5,35.0,recog,key01,new,,,2.0,,,228.0,2.0,4.0
2,5,36.0,recog,paddleball,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,234.0,2.0,4.0
2,5,37.0,recog,toynutcracker,new,,,2.0,,,240.0,2.0,4.0
2,5,38.0,recog,cd,new,,,2.0,,,246.0,2.0,5.0
2,5,39.0,recog,cannon,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,253.0,2.0,4.0
2,5,40.0,recog,accordion01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,259.0,2.0,7.0
2,5,41.0,recog,garlic01a,new,,,2.0,,,268.0,2.0,4.0
2,5,42.0,recog,speedball,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,274.0,2.0,4.0
2,5,43.0,recog,heron01,new,,,2.0,,,280.0,2.0,5.0
2,5,44.0,recog,ethernetcable02,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,287.0,2.0,5.0
2,5,45.0,recog,strawbasket01,new,,,2.0,,,294.0,2.0,5.0
2,5,46.0,recog,handbag02a,new,,,2.0,,,301.0,2.0,6.0
2,5,47.0,recog,playground,new,,,2.0,,,309.0,2.0,4.0
2,5,48.0,recog,podium,new,,,2.0,,,315.0,2.0,4.0
2,6,1.0,loc,pillbottle,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,0.0,2.0,4.0
2,6,2.0,loc,bowl01,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,6.0,2.0,4.0
2,6,3.0,loc,stuffedpuffin,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,12.0,2.0,4.0
2,6,4.0,loc,cartonofeggs,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,18.0,2.0,4.0
2,6,5.0,loc,lunchbox,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,24.0,2.0,4.0
2,6,6.0,loc,knife03,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,30.0,2.0,4.0
2,6,7.0,loc,lionstatue,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,36.0,2.0,5.0
2,6,8.0,loc,cannon,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,43.0,2.0,4.0
2,6,9.0,loc,ethernetcable02,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,49.0,2.0,5.0
2,6,10.0,loc,bassethound,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,56.0,2.0,5.0
2,6,11.0,loc,apple07,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,63.0,2.0,4.0
2,6,12.0,loc,tiger02,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,69.0,2.0,4.0
2,6,13.0,loc,tupperware03a,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,75.0,2.0,4.0
2,6,14.0,loc,doorbolt,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,81.0,2.0,4.0
2,6,15.0,loc,speedball,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,87.0,2.0,7.0
2,6,16.0,loc,tortoise01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,96.0,2.0,5.0
2,6,17.0,loc,ram,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,103.0,2.0,5.0
2,6,18.0,loc,wirestripper,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,110.0,2.0,7.0
2,6,19.0,loc,accordion01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,119.0,2.0,4.0
2,6,20.0,loc,paddleball,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,125.0,2.0,5.0
2,6,21.0,loc,pooltable,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,132.0,2.0,6.0
2,6,22.0,loc,table01,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,140.0,2.0,4.0
2,6,23.0,loc,cymbal,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,146.0,2.0,6.0
2,6,24.0,loc,tree,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,154.0,2.0,6.0
2,7,1.0,study,snowshovel,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,0.0,2.0,5.0
2,7,2.0,study,toucan,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,7.0,2.0,4.0
2,7,3.0,study,poloshirt,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,13.0,2.0,7.0
2,7,4.0,study,dolphin01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,22.0,2.0,4.0
2,7,5.0,study,peeler01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,28.0,2.0,7.0
2,7,6.0,study,leg,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,37.0,2.0,6.0
2,7,7.0,study,binoculars01b,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,45.0,2.0,5.0
2,7,8.0,study,flipflop01b,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,52.0,2.0,4.0
2,7,9.0,study,potatomasher03b,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,58.0,2.0,4.0
2,7,10.0,study,bed,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,64.0,2.0,4.0
2,7,11.0,study,pickle01a,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,70.0,2.0,4.0
2,7,12.0,study,computerkeyboard02,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,76.0,2.0,6.0
2,7,13.0,study,seagull,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,84.0,2.0,5.0
2,7,14.0,study,qtip,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,91.0,2.0,5.0
2,7,15.0,study,dryingmachine02,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,98.0,2.0,5.0
2,7,16.0,study,payphone,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,105.0,2.0,4.0
2,7,17.0,study,turkey,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,111.0,2.0,6.0
2,7,18.0,study,dromedary,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,119.0,2.0,5.0
2,7,19.0,study,snowglobe,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,126.0,2.0,4.0
2,7,20.0,study,racquetballracket,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,132.0,2.0,4.0
2,7,21.0,study,aircompressor,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,138.0,2.0,4.0
2,7,22.0,study,footballhelmet,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,144.0,2.0,4.0
2,7,23.0,study,postalmailbox01,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,150.0,2.0,4.0
2,7,24.0,study,gamepiece,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,156.0,2.0,4.0
2,8,1.0,recog,footballhelmet,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,0.0,2.0,5.0
2,8,2.0,recog,honeybee,new,,,2.0,,,7.0,2.0,7.0
2,8,3.0,recog,pill,new,,,2.0,,,16.0,2.0,4.0
2,8,4.0,recog,snowglobe,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,22.0,2.0,6.0
2,8,5.0,recog,banjo,new,,,2.0,,,30.0,2.0,4.0
2,8,6.0,recog,postalmailbox01,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,36.0,2.0,4.0
2,8,7.0,recog,bed,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,42.0,2.0,6.0
2,8,8.0,recog,payphone,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,50.0,2.0,5.0
2,8,9.0,recog,ring01,new,,,2.0,,,57.0,2.0,4.0
2,8,10.0,recog,snowshovel,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,63.0,2.0,4.0
2,8,11.0,recog,toucan,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,69.0,2.0,6.0
2,8,12.0,recog,aircompressor,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,77.0,2.0,6.0
2,8,13.0,recog,button01,new,,,2.0,,,85.0,2.0,5.0
2,8,14.0,recog,strawberry,new,,,2.0,,,92.0,2.0,4.0
2,8,15.0,recog,computerkeyboard02,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,98.0,2.0,4.0
2,8,16.0,recog,flipflop01b,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,104.0,2.0,7.0
2,8,17.0,recog,highheelshoe01,new,,,2.0,,,113.0,2.0,4.0
2,8,18.0,recog,binoculars01b,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,119.0,2.0,4.0
2,8,19.0,recog,turkey,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,125.0,2.0,4.0
2,8,20.0,recog,ironingboard01,new,,,2.0,,,131.0,2.0,5.0
2,8,21.0,recog,dryingmachine02,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,138.0,2.0,4.0
2,8,22.0,recog,chessboard,new,,,2.0,,,144.0,2.0,4.0
2,8,23.0,recog,porsche,new,,,2.0,,,150.0,2.0,5.0
2,8,24.0,recog,leg,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,157.0,2.0,4.0
2,8,25.0,recog,dolphin01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,163.0,2.0,4.0
2,8,26.0,recog,broccoli01a,new,,,2.0,,,169.0,2.0,7.0
2,8,27.0,recog,lion,new,,,2.0,,,178.0,2.0,5.0
2,8,28.0,recog,potatomasher03b,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,185.0,2.0,4.0
2,8,29.0,recog,pot02a,new,,,2.0,,,191.0,2.0,4.0
2,8,30.0,recog,seagull,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,197.0,2.0,4.0
2,8,31.0,recog,peeler01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,203.0,2.0,4.0
2,8,32.0,recog,volleyball,new,,,2.0,,,209.0,2.0,5.0
2,8,33.0,recog,mushroom01,new,,,2.0,,,216.0,2.0,4.0
2,8,34.0,recog,toilet,new,,,2.0,,,222.0,2.0,4.0
2,8,35.0,recog,pickle01a,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,228.0,2.0,4.0
