session,block,trial,block_type,stim_id,stim_cond,stim_cond_source,stim_ang,stim_eccen,stim_xpos,stim_ypos,stim_onset,stim_dur,isi
2,1,17.0,study,wineglass01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,104.0,2.0,7.0
2,1,18.0,study,petcarrier,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,113.0,2.0,5.0
2,1,19.0,study,golfball,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,120.0,2.0,4.0
2,1,20.0,study,knee,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,126.0,2.0,4.0
2,1,21.0,study,hairband,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,132.0,2.0,4.0
2,1,22.0,study,leek,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,138.0,2.0,7.0
2,1,23.0,study,gavel,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,147.0,2.0,5.0
2,1,24.0,study,paddleball,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,154.0,2.0,6.0
2,2,1.0,recog,coathook,new,,,2.0,,,0.0,2.0,5.0
2,2,2.0,recog,leek,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,7.0,2.0,4.0
2,2,3.0,recog,shelves,new,,,2.0,,,13.0,2.0,4.0
2,2,4.0,recog,tortillachip,new,,,2.0,,,19.0,2.0,6.0
2,2,5.0,recog,saintbernard,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,27.0,2.0,4.0
2,2,6.0,recog,grandpiano,new,,,2.0,,,33.0,2.0,4.0
2,2,7.0,recog,medal02b,new,,,2.0,,,39.0,2.0,5.0
2,2,8.0,recog,squeegee01b,new,,,2.0,,,46.0,2.0,5.0
2,2,9.0,recog,wagonwheel,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,53.0,2.0,5.0
2,2,10.0,recog,lime,new,,,2.0,,,60.0,2.0,5.0
2,2,11.0,recog,golfball,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,67.0,2.0,4.0
2,2,12.0,recog,blender,new,,,2.0,,,73.0,2.0,4.0
2,2,13.0,recog,television,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,79.0,2.0,4.0
2,2,14.0,recog,dolphin01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,85.0,2.0,4.0
2,2,15.0,recog,eagle,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,91.0,2.0,4.0
2,2,16.0,recog,bicycle,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,97.0,2.0,6.0
2,2,17.0,recog,macaque,new,,,2.0,,,105.0,2.0,4.0
2,2,18.0,recog,tape02a,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,111.0,2.0,7.0
2,2,19.0,recog,christmastree,new,,,2.0,,,120.0,2.0,4.0
2,2,20.0,recog,propanetank01,new,,,2.0,,,126.0,2.0,6.0
2,2,21.0,recog,dryingmachine02,new,,,2.0,,,134.0,2.0,4.0
2,2,22.0,recog,christmasball,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,140.0,2.0,4.0
2,2,23.0,recog,screw02,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,146.0,2.0,5.0
2,2,24.0,recog,wineglass01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,153.0,2.0,5.0
2,2,25.0,recog,beachumbrella01,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,160.0,2.0,4.0
2,2,26.0,recog,poloshirt,new,,,2.0,,,166.0,2.0,4.0
2,2,27.0,recog,castle,new,,,2.0,,,172.0,2.0,4.0
2,2,28.0,recog,scooter,new,,,2.0,,,178.0,2.0,6.0
2,2,29.0,recog,hairband,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,186.0,2.0,6.0
2,2,30.0,recog,stapleremover,new,,,2.0,,,194.0,2.0,4.0
2,2,31.0,recog,pig,new,,,2.0,,,200.0,2.0,4.0
2,2,32.0,recog,handbrush02,new,,,2.0,,,206.0,2.0,5.0
2,2,33.0,recog,paddleball,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,213.0,2.0,5.0
2,2,34.0,recog,gluetube,new,,,2.0,,,220.0,2.0,4.0
2,2,35.0,recog,walkman,new,,,2.0,,,226.0,2.0,4.0
2,2,36.0,recog,kalashnikov,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,232.0,2.0,6.0
2,2,37.0,recog,toytank,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,240.0,2.0,4.0
2,2,38.0,recog,knee,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,246.0,2.0,5.0
2,2,39.0,recog,stuffedpuffin,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,253.0,2.0,4.0
2,2,40.0,recog,toucan,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,259.0,2.0,5.0
2,2,41.0,recog,petcarrier,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,266.0,2.0,4.0
2,2,42.0,recog,speedball,new,,,2.0,,,272.0,2.0,4.0
2,2,43.0,recog,grater01a,new,,,2.0,,,278.0,2.0,4.0
2,2,44.0,recog,gavel,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,284.0,2.0,7.0
2,2,45.0,recog,interlockingbuildingblock03b,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,293.0,2.0,4.0
2,2,46.0,recog,printer02,new,,,2.0,,,299.0,2.0,7.0
2,2,47.0,recog,congadrum,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,308.0,2.0,4.0
2,2,48.0,recog,pepper04a,new,,,2.0,,,314.0,2.0,5.0
2,3,1.0,loc,toucan,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,0.0,2.0,5.0
2,3,2.0,loc,television,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,7.0,2.0,5.0
2,3,3.0,loc,petcarrier,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,14.0,2.0,6.0
2,3,4.0,loc,tape02a,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,22.0,2.0,4.0
2,3,5.0,loc,wineglass01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,28.0,2.0,5.0
2,3,6.0,loc,golfball,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,35.0,2.0,4.0
2,3,7.0,loc,interlockingbuildingblock03b,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,41.0,2.0,7.0
2,3,8.0,loc,congadrum,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,50.0,2.0,4.0
2,3,9.0,loc,toytank,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,56.0,2.0,4.0
2,3,10.0,loc,knee,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,62.0,2.0,4.0
2,3,11.0,loc,screw02,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,68.0,2.0,4.0
2,3,12.0,loc,paddleball,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,74.0,2.0,5.0
2,3,13.0,loc,christmasball,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,81.0,2.0,6.0
2,3,14.0,loc,beachumbrella01,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,89.0,2.0,4.0
2,3,15.0,loc,hairband,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,95.0,2.0,7.0
2,3,16.0,loc,eagle,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,104.0,2.0,4.0
2,3,17.0,loc,kalashnikov,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,110.0,2.0,4.0
2,3,18.0,loc,bicycle,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,116.0,2.0,5.0
2,3,19.0,loc,gavel,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,123.0,2.0,6.0
2,3,20.0,loc,wagonwheel,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,131.0,2.0,4.0
2,3,21.0,loc,stuffedpuffin,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,137.0,2.0,4.0
2,3,22.0,loc,saintbernard,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,143.0,2.0,5.0
2,3,23.0,loc,dolphin01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,150.0,2.0,4.0
2,3,24.0,loc,leek,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,156.0,2.0,4.0
2,4,1.0,study,porsche,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,0.0,2.0,6.0
2,4,2.0,study,kettle01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,8.0,2.0,4.0
2,4,3.0,study,chimney,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,14.0,2.0,4.0
2,4,4.0,study,doorlock,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,20.0,2.0,4.0
2,4,5.0,study,parkbench02,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,26.0,2.0,4.0
2,4,6.0,study,marker01a,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,32.0,2.0,7.0
2,4,7.0,study,chipmunk,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,41.0,2.0,5.0
2,4,8.0,study,smokingpipe,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,48.0,2.0,5.0
2,4,9.0,study,lynx01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,55.0,2.0,5.0
2,4,10.0,study,shoulderpad,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,62.0,2.0,4.0
2,4,11.0,study,hardhat02,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,68.0,2.0,5.0
2,4,12.0,study,walkietalkie,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,75.0,2.0,4.0
2,4,13.0,study,jar03,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,81.0,2.0,6.0
2,4,14.0,study,cabbage,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,89.0,2.0,5.0
2,4,15.0,study,car,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,96.0,2.0,4.0
2,4,16.0,study,metalscissors,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,102.0,2.0,4.0
2,4,17.0,study,pineapple01a,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,108.0,2.0,4.0
2,4,18.0,study,vikingmask01b,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,114.0,2.0,6.0
2,4,19.0,study,rubikcube,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,122.0,2.0,4.0
2,4,20.0,study,rockingchair,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,128.0,2.0,7.0
2,4,21.0,study,mrpotatohead,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,137.0,2.0,5.0
2,4,22.0,study,revolver,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,144.0,2.0,4.0
2,4,23.0,study,cassettetape01a,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,150.0,2.0,4.0
2,4,24.0,study,litterbox,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,156.0,2.0,4.0
2,5,1.0,recog,footballhelmet,new,,,2.0,,,0.0,2.0,4.0
2,5,2.0,recog,handcuffs,new,,,2.0,,,6.0,2.0,5.0
2,5,3.0,recog,accordion01,new,,,2.0,,,13.0,2.0,4.0
2,5,4.0,recog,heron01,new,,,2.0,,,19.0,2.0,6.0
2,5,5.0,recog,vikingmask01b,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,27.0,2.0,4.0
2,5,6.0,recog,basketball01,new,,,2.0,,,33.0,2.0,5.0
2,5,7.0,recog,tshirt,new,,,2.0,,,40.0,2.0,4.0
2,5,8.0,recog,cabbage,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,46.0,2.0,6.0
2,5,9.0,recog,chipmunk,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,54.0,2.0,5.0
2,5,10.0,recog,rockingchair,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,61.0,2.0,4.0
2,5,11.0,recog,rubikcube,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,67.0,2.0,4.0
2,5,12.0,recog,lemon02,new,,,2.0,,,73.0,2.0,4.0
2,5,13.0,recog,kettle01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,79.0,2.0,7.0
2,5,14.0,recog,metalscissors,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,88.0,2.0,6.0
2,5,15.0,recog,colonialhat,new,,,2.0,,,96.0,2.0,5.0
2,5,16.0,recog,cassettetape01a,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,103.0,2.0,5.0
2,5,17.0,recog,walkietalkie,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,110.0,2.0,5.0
2,5,18.0,recog,jar03,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,117.0,2.0,4.0
2,5,19.0,recog,acousticguitar02,new,,,2.0,,,123.0,2.0,4.0
2,5,20.0,recog,thread02,new,,,2.0,,,129.0,2.0,5.0
2,5,21.0,recog,bassethound,new,,,2.0,,,136.0,2.0,4.0
2,5,22.0,recog,pastaspoon,new,,,2.0,,,142.0,2.0,5.0
2,5,23.0,recog,handbag02a,new,,,2.0,,,149.0,2.0,5.0
2,5,24.0,recog,mrpotatohead,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,156.0,2.0,4.0
2,5,25.0,recog,smokingpipe,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,162.0,2.0,4.0
2,5,26.0,recog,aceofdiamond,new,,,2.0,,,168.0,2.0,6.0
2,5,27.0,recog,parkbench02,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,176.0,2.0,4.0
2,5,28.0,recog,revolver,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,182.0,2.0,4.0
2,5,29.0,recog,litterbox,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,188.0,2.0,5.0
2,5,30.0,recog,pavedsidewalk,new,,,2.0,,,195.0,2.0,7.0
2,5,31.0,recog,teapot,new,,,2.0,,,204.0,2.0,4.0
2,5,32.0,recog,lynx01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,210.0,2.0,7.0
2,5,33.0,recog,chimney,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,219.0,2.0,4.0
2,5,34.0,recog,car,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,225.0,2.0,4.0
2,5,35.0,recog,doorlock,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,231.0,2.0,4.0
2,5,36.0,recog,pen04b,new,,,2.0,,,237.0,2.0,4.0
2,5,37.0,recog,hardhat02,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,243.0,2.0,4.0
2,5,38.0,recog,pineapple01a,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,249.0,2.0,4.0
2,5,39.0,recog,shoulderpad,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,255.0,2.0,5.0
2,5,40.0,recog,bull,new,,,2.0,,,262.0,2.0,6.0
2,5,41.0,recog,papershredder,new,,,2.0,,,270.0,2.0,6.0
2,5,42.0,recog,marker01a,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,278.0,2.0,4.0
2,5,43.0,recog,thumbtack02a,new,,,2.0,,,284.0,2.0,4.0
2,5,44.0,recog,cauliflower01,new,,,2.0,,,290.0,2.0,4.0
2,5,45.0,recog,chainsaw,new,,,2.0,,,296.0,2.0,4.0
2,5,46.0,recog,faucet,new,,,2.0,,,302.0,2.0,4.0
2,5,47.0,recog,porsche,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,308.0,2.0,4.0
2,5,48.0,recog,toynutcracker,new,,,2.0,,,314.0,2.0,5.0
2,6,1.0,loc,litterbox,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,0.0,2.0,7.0
2,6,2.0,loc,walkietalkie,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,9.0,2.0,4.0
2,6,3.0,loc,marker01a,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,15.0,2.0,7.0
2,6,4.0,loc,porsche,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,24.0,2.0,5.0
2,6,5.0,loc,doorlock,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,31.0,2.0,5.0
2,6,6.0,loc,kettle01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,38.0,2.0,4.0
2,6,7.0,loc,chimney,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,44.0,2.0,4.0
2,6,8.0,loc,rubikcube,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,50.0,2.0,6.0
2,6,9.0,loc,vikingmask01b,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,58.0,2.0,5.0
2,6,10.0,loc,rockingchair,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,65.0,2.0,4.0
2,6,11.0,loc,shoulderpad,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,71.0,2.0,4.0
2,6,12.0,loc,mrpotatohead,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,77.0,2.0,5.0
2,6,13.0,loc,chipmunk,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,84.0,2.0,4.0
2,6,14.0,loc,metalscissors,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,90.0,2.0,6.0
2,6,15.0,loc,cassettetape01a,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,98.0,2.0,4.0
2,6,16.0,loc,lynx01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,104.0,2.0,4.0
2,6,17.0,loc,revolver,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,110.0,2.0,5.0
2,6,18.0,loc,parkbench02,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,117.0,2.0,4.0
2,6,19.0,loc,car,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,123.0,2.0,4.0
2,6,20.0,loc,hardhat02,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,129.0,2.0,5.0
2,6,21.0,loc,jar03,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,136.0,2.0,4.0
2,6,22.0,loc,pineapple01a,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,142.0,2.0,4.0
2,6,23.0,loc,smokingpipe,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,148.0,2.0,6.0
2,6,24.0,loc,cabbage,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,156.0,2.0,4.0
2,7,1.0,study,skateboard,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,0.0,2.0,6.0
2,7,2.0,study,postalmailbox01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,8.0,2.0,4.0
2,7,3.0,study,radiator,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,14.0,2.0,4.0
2,7,4.0,study,eiffeltower,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,20.0,2.0,4.0
2,7,5.0,study,highheelshoe01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,26.0,2.0,4.0
2,7,6.0,study,carrot01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,32.0,2.0,4.0
2,7,7.0,study,parrot01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,38.0,2.0,5.0
2,7,8.0,study,frenchhorn,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,45.0,2.0,4.0
2,7,9.0,study,moose,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,51.0,2.0,4.0
2,7,10.0,study,arm,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,57.0,2.0,5.0
2,7,11.0,study,dandelion,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,64.0,2.0,4.0
2,7,12.0,study,rhinoceros02,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,70.0,2.0,5.0
2,7,13.0,study,racquetballracket,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,77.0,2.0,5.0
2,7,14.0,study,microphone01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,84.0,2.0,4.0
2,7,15.0,study,iceskate,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,90.0,2.0,6.0
2,7,16.0,study,record,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,98.0,2.0,5.0
2,7,17.0,study,tennisball01b,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,105.0,2.0,4.0
2,7,18.0,study,hose,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,111.0,2.0,4.0
2,7,19.0,study,siamesecat,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,117.0,2.0,4.0
2,7,20.0,study,clownfish,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,123.0,2.0,4.0
2,7,21.0,study,schoolbus,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,129.0,2.0,5.0
2,7,22.0,study,cookingpot,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,136.0,2.0,6.0
2,7,23.0,study,perfume01a,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,144.0,2.0,7.0
2,7,24.0,study,coffeebean,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,153.0,2.0,7.0
2,8,1.0,recog,banjo,new,,,2.0,,,0.0,2.0,4.0
2,8,2.0,recog,schoolbus,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,6.0,2.0,5.0
2,8,3.0,recog,star,new,,,2.0,,,13.0,2.0,4.0
2,8,4.0,recog,volleyball,new,,,2.0,,,19.0,2.0,5.0
2,8,5.0,recog,dandelion,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,26.0,2.0,4.0
2,8,6.0,recog,barnowl,new,,,2.0,,,32.0,2.0,4.0
2,8,7.0,recog,skateboard,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,38.0,2.0,4.0
2,8,8.0,recog,doghouse,new,,,2.0,,,44.0,2.0,5.0
2,8,9.0,recog,fanblades,new,,,2.0,,,51.0,2.0,5.0
2,8,10.0,recog,honeybee,new,,,2.0,,,58.0,2.0,4.0
2,8,11.0,recog,record,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,64.0,2.0,5.0
2,8,12.0,recog,rhinoceros02,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,71.0,2.0,4.0
2,8,13.0,recog,clownfish,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,77.0,2.0,5.0
2,8,14.0,recog,toilet,new,,,2.0,,,84.0,2.0,4.0
2,8,15.0,recog,eiffeltower,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,90.0,2.0,4.0
2,8,16.0,recog,computerkeyboard02,new,,,2.0,,,96.0,2.0,6.0
2,8,17.0,recog,postalmailbox01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,104.0,2.0,5.0
2,8,18.0,recog,pill,new,,,2.0,,,111.0,2.0,4.0
2,8,19.0,recog,perfume01a,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,117.0,2.0,6.0
2,8,20.0,recog,microphone01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,125.0,2.0,4.0
2,8,21.0,recog,shoppingcart,new,,,2.0,,,131.0,2.0,4.0
2,8,22.0,recog,racquetballracket,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,137.0,2.0,4.0
2,8,23.0,recog,8ball,new,,,2.0,,,143.0,2.0,4.0
2,8,24.0,recog,cinderblock,new,,,2.0,,,149.0,2.0,4.0
2,8,25.0,recog,tennisball01b,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,155.0,2.0,6.0
2,8,26.0,recog,hose,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,163.0,2.0,4.0
2,8,27.0,recog,toiletpaper01a,new,,,2.0,,,169.0,2.0,4.0
2,8,28.0,recog,highheelshoe01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,175.0,2.0,5.0
2,8,29.0,recog,coffeebean,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,182.0,2.0,4.0
2,8,30.0,recog,arm,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,188.0,2.0,5.0
2,8,31.0,recog,mitten04,new,,,2.0,,,195.0,2.0,5.0
2,8,32.0,recog,daisy,new,,,2.0,,,202.0,2.0,5.0
2,8,33.0,recog,playground,new,,,2.0,,,209.0,2.0,4.0
2,8,34.0,recog,radiator,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,215.0,2.0,6.0
2,8,35.0,recog,grizzly,new,,,2.0,,,223.0,2.0,6.0
2,8,36.0,recog,iceskate,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,231.0,2.0,4.0
2,8,37.0,recog,key01,new,,,2.0,,,237.0,2.0,4.0
2,8,38.0,recog,strawbasket01,new,,,2.0,,,243.0,2.0,4.0
