session,block,trial,block_type,stim_id,stim_cond,stim_cond_source,stim_ang,stim_eccen,stim_xpos,stim_ypos,stim_onset,stim_dur,isi,made_resp,key,rt,resp,acc,stim_timestamp
2,14,1.0,recog,tent,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,0.0,2.0,5.0,True,1,1.6826464790065074,old,1,0.0018751059978967533
2,14,2.0,recog,nailclipper03b,new,,,2.0,,,7.0,2.0,7.0,True,2,1.1025705359934364,new,1,7.0044604089926
2,14,3.0,recog,tree,new,,,2.0,,,16.0,2.0,4.0,True,2,1.508638568004244,new,1,15.986388952005655
2,14,4.0,recog,jug,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,22.0,2.0,4.0,True,1,1.6846924230048899,old,1,21.98638092499459
2,14,5.0,recog,masquerademask01,new,,,2.0,,,28.0,2.0,6.0,True,2,1.1964018680009758,new,1,27.986422029003734
2,14,6.0,recog,lionstatue,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,36.0,2.0,5.0,True,1,1.3939066349994391,old,1,35.98641545999271
2,14,7.0,recog,lip,new,,,2.0,,,43.0,2.0,4.0,True,2,1.0196179300110089,new,1,42.98631922599452
2,14,8.0,recog,almond,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,49.0,2.0,6.0,True,1,1.2862686580047011,old,1,48.9862753960042
2,14,9.0,recog,hibiscusflower02,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,57.0,2.0,5.0,True,1,1.368836741996347,old,1,56.986241651000455
2,14,10.0,recog,pirateflag,new,,,2.0,,,64.0,2.0,4.0,True,2,1.9047714759944938,new,1,63.98629749700194
2,14,11.0,recog,butterdish,new,,,2.0,,,70.0,2.0,4.0,True,2,1.729595964003238,new,1,69.98637122000218
2,14,12.0,recog,floppydisk02a,new,,,2.0,,,76.0,2.0,7.0,True,2,1.1947905590059236,new,1,75.98625835600251
2,14,13.0,recog,gamecontroller01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,85.0,2.0,7.0,True,1,1.2084402129985392,old,1,84.98634245200083
2,14,14.0,recog,sturgeon,new,,,2.0,,,94.0,2.0,4.0,True,2,1.452437699001166,new,1,93.98550413099292
2,14,15.0,recog,eyechart,new,,,2.0,,,100.0,2.0,4.0,True,2,0.9338173659925815,new,1,99.98637661999965
2,14,16.0,recog,killerwhale,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,106.0,2.0,4.0,True,1,1.2665194949950092,old,1,105.98641207699256
2,14,17.0,recog,pin,new,,,2.0,,,112.0,2.0,5.0,True,1,2.727950175991282,old,0,111.98711371200625
2,14,18.0,recog,martiniglass01b,new,,,2.0,,,119.0,2.0,6.0,True,2,1.8953723529994022,new,1,118.98716734199843
2,14,19.0,recog,rollerblade,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,127.0,2.0,4.0,True,1,1.5789775629964424,old,1,126.98704303300474
2,14,20.0,recog,saxophone,new,,,2.0,,,133.0,2.0,4.0,True,2,1.163557584004593,new,1,132.98717930799467
2,14,21.0,recog,firehydrant,new,,,2.0,,,139.0,2.0,4.0,True,2,1.7947556670114864,new,1,138.98740784899564
2,14,22.0,recog,gorilla,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,145.0,2.0,4.0,True,1,1.4075787640031194,old,1,144.9872319970018
2,14,23.0,recog,pylon01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,151.0,2.0,5.0,True,1,1.133022501002415,old,1,150.98723929400148
2,14,24.0,recog,waterbottle01b,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,158.0,2.0,4.0,True,1,2.0042866580042755,old,1,157.98709122400032
2,14,25.0,recog,bagtie,new,,,2.0,,,164.0,2.0,4.0,True,2,1.6414612360094907,new,1,163.98701753299974
2,14,26.0,recog,triangleruler01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,170.0,2.0,4.0,True,1,1.0070346489956137,old,1,169.98705599400273
2,14,27.0,recog,bowlingball,new,,,2.0,,,176.0,2.0,6.0,True,1,1.8766100540087791,old,0,175.98710211800062
2,14,28.0,recog,usbcable01a,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,184.0,2.0,5.0,True,1,1.0346302239922807,old,1,183.98701601999346
2,14,29.0,recog,bagel01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,191.0,2.0,4.0,True,1,1.814686512996559,old,1,190.9872603029944
2,14,30.0,recog,blueberry01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,197.0,2.0,4.0,True,1,0.8682319710060256,old,1,196.98651312399306
2,14,31.0,recog,popcorn,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,203.0,2.0,4.0,True,1,1.3761223580077058,old,1,202.98716141999466
2,14,32.0,recog,ballofstring,new,,,2.0,,,209.0,2.0,5.0,True,2,1.1267432259919588,new,1,208.98698366299504
2,14,33.0,recog,centurionhelmet,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,216.0,2.0,5.0,True,1,1.0458332029957091,old,1,215.98714573099278
2,14,34.0,recog,calculator01,new,,,2.0,,,223.0,2.0,4.0,True,2,1.921903326001484,new,1,222.98703155199473
2,14,35.0,recog,sailboat,new,,,2.0,,,229.0,2.0,4.0,True,2,1.968365394990542,new,1,228.9882840259961
2,14,36.0,recog,ladybug03,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,235.0,2.0,4.0,True,1,1.4206146369979251,old,1,234.98817701499502
2,14,37.0,recog,stuffedanimal02b,new,,,2.0,,,241.0,2.0,6.0,True,2,2.015569848008454,new,1,240.98832387999573
2,14,38.0,recog,jarofapplesauce,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,249.0,2.0,4.0,True,1,1.3162807210028404,old,1,248.98727760200563
2,14,39.0,recog,storagebin,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,255.0,2.0,5.0,True,1,1.058147967007244,old,1,254.98798701800115
