session,block,trial,block_type,stim_id,stim_cond,stim_cond_source,stim_ang,stim_eccen,stim_xpos,stim_ypos,stim_onset,stim_dur,isi,made_resp,key,rt,resp,acc,stim_timestamp
1,11,1.0,recog,postitnote,new,,,2.0,,,0.0,2.0,6.0,True,2,1.4736246579996077,new,1,0.002601796000817558
1,11,2.0,recog,lamp04a,new,,,2.0,,,8.0,2.0,5.0,True,2,1.6500253639969742,new,1,8.00222489799853
1,11,3.0,recog,granolabar01,new,,,2.0,,,15.0,2.0,6.0,True,2,1.394755166998948,new,1,14.98690222499863
1,11,4.0,recog,frenchfries,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,23.0,2.0,6.0,True,1,1.1414969899997232,old,1,22.985796828001185
1,11,5.0,recog,noparkingsign,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,31.0,2.0,5.0,True,1,1.6862939099992218,old,1,30.986296234001202
1,11,6.0,recog,papertowel,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,38.0,2.0,4.0,True,1,1.8084967229988251,old,1,37.985407126998325
1,11,7.0,recog,garbagebin,new,,,2.0,,,44.0,2.0,7.0,True,2,0.8146303499997885,new,1,43.98634858399964
1,11,8.0,recog,barrel01,new,,,2.0,,,53.0,2.0,4.0,True,2,2.9597630110001774,new,1,52.98690656100007
1,11,9.0,recog,book01b,new,,,2.0,,,59.0,2.0,5.0,True,2,1.6647044750025088,new,1,58.986410626999714
1,11,10.0,recog,americangoldfinch,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,66.0,2.0,4.0,True,1,0.8996676720016694,old,1,65.98647402300048
1,11,11.0,recog,flyswatter,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,72.0,2.0,4.0,True,1,1.6373954959999537,old,1,71.98636702300064
1,11,12.0,recog,qtip,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,78.0,2.0,4.0,True,1,1.5476529260013194,old,1,77.98636809399977
1,11,13.0,recog,megaphone,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,84.0,2.0,5.0,True,1,1.4552596280009311,old,1,83.9863533409989
1,11,14.0,recog,cedarwaxwing,new,,,2.0,,,91.0,2.0,4.0,True,2,1.1259027529995365,new,1,90.987109392001
1,11,15.0,recog,dresser02,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,97.0,2.0,4.0,True,1,2.0891259070012893,old,1,96.98699993199989
1,11,16.0,recog,cutleryset,new,,,2.0,,,103.0,2.0,6.0,True,2,1.927985272002843,new,1,102.98685727200063
1,11,17.0,recog,filmroll,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,111.0,2.0,4.0,True,1,1.66510665199894,old,1,110.98690061000161
1,11,18.0,recog,trafficlight,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,117.0,2.0,5.0,True,1,1.1930173200016725,old,1,116.98703150299843
1,11,19.0,recog,tire,new,,,2.0,,,124.0,2.0,7.0,True,2,1.3953521000003093,new,1,123.98703263800053
1,11,20.0,recog,recyclingbin,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,133.0,2.0,4.0,True,1,2.5112928799971996,old,1,132.98708151399842
1,11,21.0,recog,pintofbeer,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,139.0,2.0,4.0,True,1,1.2850794730002235,old,1,138.9869695439993
1,11,22.0,recog,floorlamp,new,,,2.0,,,145.0,2.0,4.0,True,1,1.5680994210015342,old,0,144.98692401399967
1,11,23.0,recog,kiwi03,new,,,2.0,,,151.0,2.0,5.0,True,2,1.3673111850002897,new,1,150.98625766199984
1,11,24.0,recog,champagne,new,,,2.0,,,158.0,2.0,5.0,True,1,1.8704039020012715,old,0,157.98704699399968
1,11,25.0,recog,makeupbrush04,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,165.0,2.0,4.0,True,2,1.3191335470000922,new,0,164.98700916099915
