session,block,trial,block_type,stim_id,stim_cond,stim_cond_source,stim_ang,stim_eccen,stim_xpos,stim_ypos,stim_onset,stim_dur,isi,made_resp,key,rt,resp,acc,stim_timestamp
2,4,1.0,study,porsche,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,0.0,2.0,6.0,True,2,1.5382025050057564,larger,,0.03896109599736519
2,4,2.0,study,kettle01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,8.0,2.0,4.0,True,1,1.596388139994815,smaller,,7.986146387993358
2,4,3.0,study,chimney,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,14.0,2.0,4.0,True,2,1.7006867899908684,larger,,13.986257065000245
2,4,4.0,study,doorlock,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,20.0,2.0,4.0,True,1,2.2375580439984333,smaller,,19.986388352990616
2,4,5.0,study,parkbench02,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,26.0,2.0,4.0,True,2,2.256880386994453,larger,,25.986291835986776
2,4,6.0,study,marker01a,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,32.0,2.0,7.0,False,,,,,31.98630301099911
2,4,7.0,study,chipmunk,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,41.0,2.0,5.0,True,1,1.7493454450013814,smaller,,40.98617647099309
2,4,8.0,study,smokingpipe,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,48.0,2.0,5.0,True,1,1.4137814220011933,smaller,,47.986320660987985
2,4,9.0,study,lynx01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,55.0,2.0,5.0,True,2,1.673201287005213,larger,,54.98624126199866
2,4,10.0,study,shoulderpad,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,62.0,2.0,4.0,True,2,1.2426149629900465,larger,,61.98627518999274
2,4,11.0,study,hardhat02,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,68.0,2.0,5.0,True,2,2.9909924220119137,larger,,67.98616964799294
2,4,12.0,study,walkietalkie,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,75.0,2.0,4.0,True,1,2.099862862000009,smaller,,74.98621823798749
2,4,13.0,study,jar03,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,81.0,2.0,6.0,True,1,2.1302408129995456,smaller,,80.98629101598635
2,4,14.0,study,cabbage,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,89.0,2.0,5.0,True,2,1.6880923889984842,larger,,88.98631749500055
2,4,15.0,study,car,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,96.0,2.0,4.0,True,2,1.770067706995178,larger,,95.98622569299187
2,4,16.0,study,metalscissors,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,102.0,2.0,4.0,True,1,1.7953724230028456,smaller,,101.98628299198754
2,4,17.0,study,pineapple01a,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,108.0,2.0,4.0,True,2,2.2198698700085515,larger,,107.98695015598787
2,4,18.0,study,vikingmask01b,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,114.0,2.0,6.0,True,2,2.1863887020008406,larger,,113.98696496099001
2,4,19.0,study,rubikcube,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,122.0,2.0,4.0,True,1,1.9565879029978532,smaller,,121.98698045698984
2,4,20.0,study,rockingchair,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,128.0,2.0,7.0,True,2,2.0410462110012304,larger,,127.98700407599972
2,4,21.0,study,mrpotatohead,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,137.0,2.0,5.0,True,1,2.639541401003953,smaller,,136.98671654799546
2,4,22.0,study,revolver,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,144.0,2.0,4.0,True,1,1.890631622998626,smaller,,143.9870211279922
2,4,23.0,study,cassettetape01a,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,150.0,2.0,4.0,True,1,1.9329454870021436,smaller,,149.9868699899962
2,4,24.0,study,litterbox,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,156.0,2.0,4.0,True,2,2.1248874839948257,larger,,155.98705225999583
