session,block,trial,block_type,stim_id,stim_cond,stim_cond_source,stim_ang,stim_eccen,stim_xpos,stim_ypos,stim_onset,stim_dur,isi,made_resp,key,rt,resp,acc,stim_timestamp
1,14,1.0,recog,leek,new,,,2.0,,,0.0,2.0,4.0,True,2,0.7304782740002338,new,1.0,0.0018873959998018108
1,14,2.0,recog,parkingmeter,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,6.0,2.0,4.0,True,2,1.1784125220001442,new,0.0,6.001929230999849
1,14,3.0,recog,hairdryer02a,new,,,2.0,,,12.0,2.0,4.0,True,2,1.022769335000703,new,1.0,11.986291262000123
1,14,4.0,recog,record,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,18.0,2.0,4.0,True,1,0.6676168970006984,old,1.0,17.98638540600041
1,14,5.0,recog,pill,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,24.0,2.0,4.0,True,1,0.684436249999635,old,1.0,23.986308499999723
1,14,6.0,recog,flask,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,30.0,2.0,4.0,True,2,0.9760865419993934,new,0.0,29.986328029000106
1,14,7.0,recog,blender,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,36.0,2.0,4.0,True,2,3.2704807789996266,new,0.0,35.986360322999644
1,14,8.0,recog,knife03,new,,,2.0,,,42.0,2.0,5.0,True,2,2.025456946000304,new,1.0,41.985731439999654
1,14,9.0,recog,seagull,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,49.0,2.0,4.0,True,1,0.796596486999988,old,1.0,48.98649068299983
1,14,10.0,recog,chain01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,55.0,2.0,4.0,True,1,0.6691658610006925,old,1.0,54.986351257000024
1,14,11.0,recog,callbell,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,61.0,2.0,6.0,True,1,1.2309360660001403,old,1.0,60.98629444299968
1,14,12.0,recog,parkbench02,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,69.0,2.0,6.0,True,1,0.7143025830000624,old,1.0,68.98645262900027
1,14,13.0,recog,dropper01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,77.0,2.0,5.0,True,2,1.0511186309995537,new,0.0,76.9863817129999
1,14,14.0,recog,measuringtape01,new,,,2.0,,,84.0,2.0,5.0,True,2,0.9755718779997551,new,1.0,83.98657945000014
1,14,15.0,recog,witchhat,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,91.0,2.0,4.0,True,1,0.7372272220000013,old,1.0,90.98549098600051
1,14,16.0,recog,pickle01a,new,,,2.0,,,97.0,2.0,4.0,True,1,3.063257166999392,old,0.0,96.98714508900048
1,14,17.0,recog,slipper01b,new,,,2.0,,,103.0,2.0,4.0,True,2,0.8593364139996993,new,1.0,102.9873058789999
1,14,18.0,recog,congadrum,new,,,2.0,,,109.0,2.0,4.0,True,2,1.139020115000676,new,1.0,108.98724223200043
1,14,19.0,recog,horse,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,115.0,2.0,5.0,True,1,0.7013197349997426,old,1.0,114.98712502099988
1,14,20.0,recog,corn02,new,,,2.0,,,122.0,2.0,5.0,True,2,0.7584671470003741,new,1.0,121.98723991000043
1,14,21.0,recog,moon,new,,,2.0,,,129.0,2.0,7.0,True,2,0.7894704250002178,new,1.0,128.98737285399966
1,14,22.0,recog,windshieldwasherfluid,new,,,2.0,,,138.0,2.0,7.0,True,2,1.4851627680000092,new,1.0,137.9873099209999
