session,block,trial,block_type,stim_id,stim_cond,stim_cond_source,stim_ang,stim_eccen,stim_xpos,stim_ypos,stim_onset,stim_dur,isi,made_resp,key,rt,resp,acc,stim_timestamp
2,15,1.0,loc,mailtruck,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,0.0,2.0,4.0,True,1,1.3322285400063265,1.0,1.0,0.0018473469972377643
2,15,2.0,loc,nosmokingsign,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,6.0,2.0,4.0,True,1,1.071023801996489,1.0,1.0,5.986405171992374
2,15,3.0,loc,lightbulb01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,12.0,2.0,4.0,True,1,1.0317721519968472,1.0,1.0,11.986478790000547
2,15,4.0,loc,flashlight02b,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,18.0,2.0,7.0,True,2,1.2176257750106743,2.0,1.0,17.986246954998933
2,15,5.0,loc,oneholepunch,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,27.0,2.0,4.0,True,3,1.0486030279862462,3.0,1.0,26.98610836599255
2,15,6.0,loc,doorlock,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,33.0,2.0,4.0,True,2,1.2280897849996109,2.0,1.0,32.9862486810016
2,15,7.0,loc,chandelier,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,39.0,2.0,4.0,True,3,1.3148669479996897,3.0,1.0,38.986259197990876
2,15,8.0,loc,tissuebox01b,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,45.0,2.0,6.0,True,1,1.0329140270041535,1.0,1.0,44.986481492000166
2,15,9.0,loc,aceofdiamond,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,53.0,2.0,5.0,True,2,0.9080562780000037,2.0,1.0,52.986360142997
2,15,10.0,loc,postalmailbox01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,60.0,2.0,4.0,True,1,2.0285963009955594,1.0,1.0,59.9863111070008
2,15,11.0,loc,gps,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,66.0,2.0,4.0,True,1,1.4726745429943549,1.0,1.0,65.98630600799515
2,15,12.0,loc,postitnote,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,72.0,2.0,6.0,True,1,1.023722917001578,1.0,1.0,71.98644852399593
2,15,13.0,loc,computermouse06,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,80.0,2.0,5.0,True,1,0.8246439899958204,1.0,1.0,79.98685838999518
2,15,14.0,loc,garlicpress02a,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,87.0,2.0,7.0,True,3,2.7035574719920987,3.0,1.0,86.98635318099696
2,15,15.0,loc,fishinghook03,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,96.0,2.0,4.0,True,3,1.1225530779920518,3.0,1.0,95.98628913599532
2,15,16.0,loc,marker01a,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,102.0,2.0,4.0,True,4,1.231265203008661,4.0,1.0,101.98639636699227
2,15,17.0,loc,interlockingbuildingblock03b,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,108.0,2.0,4.0,True,4,2.252655877993675,4.0,1.0,107.98729847698996
2,15,18.0,loc,garlic01a,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,114.0,2.0,4.0,True,4,1.2884029510023538,4.0,1.0,113.98705771699315
2,15,19.0,loc,safetypin,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,120.0,2.0,4.0,False,,,,,119.98717579799995
2,15,20.0,loc,cigarette,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,126.0,2.0,5.0,True,4,1.0198537429969292,4.0,1.0,125.98785013199085
2,15,21.0,loc,manshoe,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,133.0,2.0,5.0,True,1,0.9717233170085819,1.0,1.0,132.9872328269994
2,15,22.0,loc,pirateflag,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,140.0,2.0,5.0,True,4,1.5289557829964906,4.0,1.0,139.98721975900116
2,15,23.0,loc,dresser02,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,147.0,2.0,5.0,True,2,1.3596195120044285,2.0,1.0,146.98716840500128
2,15,24.0,loc,dalmatian,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,154.0,2.0,6.0,True,3,1.2821003999997629,3.0,1.0,153.98708428899408
