session,block,trial,block_type,stim_id,stim_cond,stim_cond_source,stim_ang,stim_eccen,stim_xpos,stim_ypos,stim_onset,stim_dur,isi,made_resp,key,rt,resp,acc,stim_timestamp
2,3,1.0,loc,flyswatter,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,0.0,2.0,6.0,True,3,2.151927926999633,3.0,1.0,0.00187129300320521
2,3,2.0,loc,jug,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,8.0,2.0,4.0,True,4,1.192569328006357,4.0,1.0,7.985457355011022
2,3,3.0,loc,rollerblade,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,14.0,2.0,4.0,True,3,1.3000756969995564,3.0,1.0,13.986459906998789
2,3,4.0,loc,apple07,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,20.0,2.0,4.0,True,3,1.0426931499969214,3.0,1.0,19.986276210998767
2,3,5.0,loc,hand01b,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,26.0,2.0,6.0,True,1,1.2652230630046688,1.0,1.0,25.98636655601149
2,3,6.0,loc,cow,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,34.0,2.0,4.0,True,3,1.019829633005429,3.0,1.0,33.986238427998614
2,3,7.0,loc,chameleon,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,40.0,2.0,7.0,True,1,1.1323243289953098,1.0,1.0,39.98718810900755
2,3,8.0,loc,manholecover,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,49.0,2.0,4.0,True,4,1.2966551540012006,4.0,1.0,49.010312702012016
2,3,9.0,loc,thread02,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,55.0,2.0,4.0,True,4,1.0326214420056203,4.0,1.0,54.98750781000126
2,3,10.0,loc,panda,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,61.0,2.0,5.0,True,3,2.7799049010063754,3.0,0.0,60.98735610800213
2,3,11.0,loc,airhockeytable,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,68.0,2.0,7.0,True,2,0.7973442749935202,2.0,0.0,67.98727289499948
2,3,12.0,loc,car,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,77.0,2.0,4.0,True,2,1.4178566110058455,2.0,1.0,76.98708044200612
2,3,13.0,loc,loppingshears,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,83.0,2.0,6.0,True,2,0.8259569749934599,2.0,1.0,82.98733151200577
2,3,14.0,loc,coffeemaker,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,91.0,2.0,5.0,True,1,1.1438709659996675,1.0,1.0,90.98731074100942
2,3,15.0,loc,bicycle,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,98.0,2.0,4.0,True,3,1.9212380009994376,3.0,0.0,97.98756305400457
2,3,16.0,loc,chimney,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,104.0,2.0,5.0,True,3,1.9572350600064965,3.0,1.0,103.98721042500983
2,3,17.0,loc,doghouse,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,111.0,2.0,5.0,True,4,1.4221987509954488,4.0,1.0,110.98723055601295
2,3,18.0,loc,rhinoceros02,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,118.0,2.0,5.0,True,1,1.2531650279997848,1.0,1.0,117.98734093800886
2,3,19.0,loc,pear01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,125.0,2.0,4.0,False,,,,,124.98650444501254
2,3,20.0,loc,nametag01a,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,131.0,2.0,4.0,True,2,2.0651091800100403,2.0,0.0,130.98714141800883
2,3,21.0,loc,gamepiece,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,137.0,2.0,4.0,True,1,1.1146438140131067,1.0,1.0,136.9874061550072
2,3,22.0,loc,pin,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,143.0,2.0,4.0,True,2,1.2758273929939605,2.0,1.0,142.9872155530029
2,3,23.0,loc,telephone01b,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,149.0,2.0,4.0,True,3,1.1803176590037765,3.0,1.0,148.98728484600724
2,3,24.0,loc,icecubetray01a,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,155.0,2.0,5.0,True,2,1.0188848980033072,2.0,1.0,154.986673737003
