session,block,trial,block_type,stim_id,stim_cond,stim_cond_source,stim_ang,stim_eccen,stim_xpos,stim_ypos,stim_onset,stim_dur,isi,made_resp,key,rt,resp,acc,stim_timestamp
1,15,1.0,loc,chessknight03a,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,0.0,2.0,4.0,True,1,2.3121425290000843,1.0,1,0.001866898999651312
1,15,2.0,loc,travelmug,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,6.0,2.0,5.0,True,2,1.469120546999875,2.0,1,5.986280914000417
1,15,3.0,loc,chain01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,13.0,2.0,5.0,True,2,1.095872392000274,2.0,1,12.986301007000293
1,15,4.0,loc,drumset,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,20.0,2.0,5.0,True,4,1.168827309000335,4.0,1,19.98639377299969
1,15,5.0,loc,portapotty,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,27.0,2.0,4.0,True,2,3.7188297739994596,2.0,0,26.98700152099991
1,15,6.0,loc,tshirt,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,33.0,2.0,7.0,True,1,1.071398250999664,1.0,1,32.98696542000016
1,15,7.0,loc,perfume01a,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,42.0,2.0,4.0,True,3,0.9079137130001982,3.0,1,41.98707453099996
1,15,8.0,loc,masquerademask01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,48.0,2.0,4.0,True,2,1.170863362000091,2.0,1,47.98726381100005
1,15,9.0,loc,snowglobe,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,54.0,2.0,4.0,True,3,1.4001261250004973,3.0,1,53.9873134139998
1,15,10.0,loc,record,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,60.0,2.0,5.0,True,4,1.2031072079998921,4.0,1,59.987073504000364
1,15,11.0,loc,callbell,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,67.0,2.0,5.0,True,4,1.542208963000121,4.0,1,66.98716794200027
1,15,12.0,loc,dropper01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,74.0,2.0,4.0,True,1,2.6415154810001695,1.0,0,73.98627594299978
1,15,13.0,loc,blender,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,80.0,2.0,6.0,True,2,1.7889577349997126,2.0,1,79.98707176300013
1,15,14.0,loc,parkbench02,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,88.0,2.0,4.0,True,2,1.062252563000584,2.0,1,87.98710118300005
1,15,15.0,loc,firehydrant,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,94.0,2.0,7.0,True,1,1.7476316039992525,1.0,1,93.98699561099966
1,15,16.0,loc,witchhat,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,103.0,2.0,4.0,True,1,1.2194152820002273,1.0,1,102.98712359799993
1,15,17.0,loc,parkingmeter,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,109.0,2.0,4.0,True,3,1.546137508999891,3.0,0,108.98708444699969
1,15,18.0,loc,seagull,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,115.0,2.0,4.0,True,3,1.0371856179999668,3.0,1,114.98716836899985
1,15,19.0,loc,hubcap,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,121.0,2.0,6.0,True,4,1.0980619629999637,4.0,1,120.98698615299963
1,15,20.0,loc,measuringspoon,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,129.0,2.0,4.0,True,1,1.399734038999668,1.0,0,128.98721646800004
1,15,21.0,loc,doormat,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,135.0,2.0,6.0,True,3,1.525263773000006,3.0,1,134.98721412800023
1,15,22.0,loc,flask,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,143.0,2.0,4.0,True,2,2.8989116470002045,2.0,0,142.9879711780004
1,15,23.0,loc,pill,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,149.0,2.0,4.0,True,3,1.1897837619999336,3.0,1,148.98638863999986
1,15,24.0,loc,horse,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,155.0,2.0,5.0,True,3,0.9079690500002471,3.0,0,154.98815731499963
