session,block,trial,block_type,stim_id,stim_cond,stim_cond_source,stim_ang,stim_eccen,stim_xpos,stim_ypos,stim_onset,stim_dur,isi,made_resp,key,rt,resp,acc,stim_timestamp
2,4,1.0,study,bust,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,0.0,2.0,4.0,False,,,,,0.0017851809971034527
2,4,2.0,study,greywolf,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,6.0,2.0,5.0,True,2,1.2988904989906587,larger,,5.98610646299494
2,4,3.0,study,addressplate,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,13.0,2.0,4.0,True,2,1.8340990750002675,larger,,12.986159078995115
2,4,4.0,study,frenchfries,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,19.0,2.0,4.0,True,1,1.3711717370024417,smaller,,18.986274591996334
2,4,5.0,study,greenolive,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,25.0,2.0,5.0,True,1,1.8869447799952468,smaller,,24.98627575999126
2,4,6.0,study,americangoldfinch,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,32.0,2.0,5.0,True,1,0.8281981019972591,smaller,,31.986205841996707
2,4,7.0,study,microphone01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,39.0,2.0,5.0,True,2,1.153596274991287,larger,,38.98634931500419
2,4,8.0,study,diploma01,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,46.0,2.0,4.0,True,2,3.6731693199981237,larger,,45.9861675860011
2,4,9.0,study,peeler01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,52.0,2.0,7.0,True,1,3.095644725995953,smaller,,51.9862240729999
2,4,10.0,study,grape01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,61.0,2.0,5.0,True,1,2.645599602998118,smaller,,60.98642771899176
2,4,11.0,study,polarbear,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,68.0,2.0,4.0,True,2,3.100419709997368,larger,,67.98621894299868
2,4,12.0,study,trampoline,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,74.0,2.0,4.0,True,2,1.5600546000059694,larger,,73.98630005899759
2,4,13.0,study,pacifier02d,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,80.0,2.0,4.0,True,1,0.854816484003095,smaller,,79.9861599529977
2,4,14.0,study,candy,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,86.0,2.0,5.0,True,1,0.7740060149953933,smaller,,85.98621844299487
2,4,15.0,study,broccoli01a,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,93.0,2.0,6.0,True,1,1.1339565399975982,smaller,,92.9862132230046
2,4,16.0,study,sunglasses04,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,101.0,2.0,4.0,True,1,0.6495547910017194,smaller,,100.98632133100182
2,4,17.0,study,beachumbrella01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,107.0,2.0,4.0,True,2,1.0568229490017984,larger,,106.98651909700129
2,4,18.0,study,casabamelon,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,113.0,2.0,7.0,True,1,0.9983115559880389,smaller,,112.98698033799883
2,4,19.0,study,walkietalkie,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,122.0,2.0,6.0,True,1,1.023089627007721,smaller,,121.9870673569967
2,4,20.0,study,hose,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,130.0,2.0,4.0,True,2,0.8584166369982995,larger,,129.9870329599944
2,4,21.0,study,lionstatue,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,136.0,2.0,4.0,True,2,2.6175045700074406,larger,,135.98721697699511
2,4,22.0,study,drill01b,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,142.0,2.0,6.0,True,2,3.2591989530046703,larger,,141.98709075099032
2,4,23.0,study,belltower01,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,150.0,2.0,4.0,True,2,1.2042190250067506,larger,,149.98723950100248
2,4,24.0,study,lion,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,156.0,2.0,4.0,True,2,1.5078622190048918,larger,,155.98660591499356
