session,block,trial,block_type,stim_id,stim_cond,stim_cond_source,stim_ang,stim_eccen,stim_xpos,stim_ypos,stim_onset,stim_dur,isi,made_resp,key,rt,resp,acc,stim_timestamp
2,3,1.0,loc,toyanimal04,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,0.0,2.0,5.0,True,4,2.3828784200013615,4.0,1,0.0018945649935631081
2,3,2.0,loc,oneholepunch,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,7.0,2.0,5.0,True,2,1.8720588779979153,2.0,1,6.986356827997952
2,3,3.0,loc,orange,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,14.0,2.0,7.0,True,3,1.975729819998378,3.0,0,13.986265511994134
2,3,4.0,loc,siamesecat,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,23.0,2.0,6.0,True,4,1.529565985998488,4.0,0,22.98629276799329
2,3,5.0,loc,nailclipper03b,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,31.0,2.0,5.0,True,2,1.4866592140024295,2.0,1,30.986796280994895
2,3,6.0,loc,carsidemirror01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,38.0,2.0,4.0,True,2,1.2423344340058975,2.0,1,37.98644520700327
2,3,7.0,loc,fanblades,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,44.0,2.0,4.0,True,3,2.1649319720017957,3.0,0,43.98636540600273
2,3,8.0,loc,tupperware03a,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,50.0,2.0,4.0,True,3,2.0730705589958234,3.0,0,49.98557296799845
2,3,9.0,loc,revolver,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,56.0,2.0,6.0,True,3,1.501874659996247,3.0,1,55.986324967001565
2,3,10.0,loc,strawberry,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,64.0,2.0,5.0,True,4,1.9677359869965585,4.0,1,63.986317603994394
2,3,11.0,loc,flipflop01b,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,71.0,2.0,4.0,True,4,2.1628624989971286,4.0,1,70.98707243100216
2,3,12.0,loc,tortoise01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,77.0,2.0,5.0,True,1,2.2752925350068836,1.0,0,76.98716710798908
2,3,13.0,loc,styrofoamcup,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,84.0,2.0,4.0,True,1,2.1115766130096745,1.0,1,83.98709526000312
2,3,14.0,loc,parkbench02,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,90.0,2.0,6.0,True,2,1.6633652330056066,2.0,0,89.98701505499776
2,3,15.0,loc,compactpowder,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,98.0,2.0,7.0,True,4,2.003887194994604,4.0,1,97.98711638399982
2,3,16.0,loc,qtip,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,107.0,2.0,4.0,True,2,2.800559445997351,2.0,0,106.98724791999848
2,3,17.0,loc,boot02b,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,113.0,2.0,4.0,True,2,3.1585034989984706,2.0,0,112.9871900720027
2,3,18.0,loc,peeler01,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,119.0,2.0,4.0,True,3,1.9848349990061251,3.0,1,118.98709335699095
2,3,19.0,loc,snowglobe,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,125.0,2.0,4.0,True,3,1.454046875005588,3.0,1,124.98733681999147
2,3,20.0,loc,duck01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,131.0,2.0,4.0,True,2,2.625060061996919,2.0,0,130.9873598159902
2,3,21.0,loc,diploma01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,137.0,2.0,4.0,True,1,1.678848099996685,1.0,1,136.98716614999285
2,3,22.0,loc,dresser02,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,143.0,2.0,5.0,True,1,1.7091267959913239,1.0,1,142.98709559999406
2,3,23.0,loc,computermouse06,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,150.0,2.0,4.0,True,2,1.9055848669959232,2.0,0,149.98728944099275
2,3,24.0,loc,winniethepooh,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,156.0,2.0,4.0,True,3,2.6872404089954216,3.0,0,155.98717670199403
