session,block,trial,block_type,stim_id,stim_cond,stim_cond_source,stim_ang,stim_eccen,stim_xpos,stim_ypos,stim_onset,stim_dur,isi,made_resp,key,rt,resp,acc,stim_timestamp
1,1,1.0,study,gorilla,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,0.0,2.0,7.0,True,2,1.3371874570002547,larger,,0.004298424999433337
1,1,2.0,study,nintendods,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,9.0,2.0,4.0,True,2,0.8416266389995144,larger,,8.986299242000314
1,1,3.0,study,microscope,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,15.0,2.0,6.0,True,2,1.3438643859990407,larger,,14.986320863999936
1,1,4.0,study,tankertruck,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,23.0,2.0,4.0,True,2,0.7310505690002174,larger,,22.986184838000554
1,1,5.0,study,keyhole,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,29.0,2.0,4.0,True,3,2.6240523900014523,unrecognizable,,28.986280081000587
1,1,6.0,study,papertowel,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,35.0,2.0,6.0,True,2,2.0362866920004308,larger,,34.98621300800005
1,1,7.0,study,footballhelmet,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,43.0,2.0,5.0,True,1,1.0256921270010935,smaller,,42.98627156600014
1,1,8.0,study,cinderblock,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,50.0,2.0,5.0,True,3,1.7035480570011714,unrecognizable,,49.98630224199951
1,1,9.0,study,dice05a,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,57.0,2.0,4.0,True,2,1.130652095998812,larger,,56.98631642700093
1,1,10.0,study,castle,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,63.0,2.0,4.0,True,1,0.9874264910013153,smaller,,62.98628174899932
1,1,11.0,study,calculator01,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,69.0,2.0,4.0,True,2,0.8551239389998955,larger,,68.98620889499944
1,1,12.0,study,exercisemachine,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,75.0,2.0,4.0,True,1,1.6050541190015792,smaller,,74.98628549900059
1,1,13.0,study,handbrush02,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,81.0,2.0,4.0,True,2,1.28227001400046,larger,,80.98628803900101
1,1,14.0,study,laptop01a,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,87.0,2.0,5.0,True,1,1.324157119001029,smaller,,86.98615502299981
1,1,15.0,study,mushroom01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,94.0,2.0,4.0,True,2,0.8997849339993991,larger,,93.98632933999943
1,1,16.0,study,flask,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,100.0,2.0,5.0,True,1,2.62234790399998,smaller,,99.98628106700016
1,1,17.0,study,lunchbox,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,107.0,2.0,5.0,True,1,3.7488643099986803,smaller,,106.98622243200043
1,1,18.0,study,chessboard,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,114.0,2.0,5.0,True,2,1.6941184900006192,larger,,113.98615455400068
1,1,19.0,study,popcorn,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,121.0,2.0,4.0,True,1,1.2112557439995726,smaller,,120.98613676900095
1,1,20.0,study,accordion01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,127.0,2.0,4.0,True,3,2.347183376999965,unrecognizable,,126.9862039260006
1,1,21.0,study,walkietalkie,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,133.0,2.0,7.0,True,1,1.3258290810008475,smaller,,132.98621028399975
1,1,22.0,study,gift01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,142.0,2.0,6.0,True,2,3.6052356800009875,larger,,141.9863576099997
1,1,23.0,study,grape01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,150.0,2.0,4.0,True,1,1.4053139409988944,smaller,,149.98628086999997
1,1,24.0,study,cd,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,156.0,2.0,4.0,True,1,1.514834970001175,smaller,,155.98617796799954
