session,block,trial,block_type,stim_id,stim_cond,stim_cond_source,stim_ang,stim_eccen,stim_xpos,stim_ypos,stim_onset,stim_dur,isi,made_resp,key,rt,resp,acc,stim_timestamp
2,14,1.0,recog,kalashnikov,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,0.0,2.0,6.0,True,1,2.9538531550060725,old,1,0.0018962639878736809
2,14,2.0,recog,microphone01,new,,,2.0,,,8.0,2.0,6.0,True,2,1.1566722389979986,new,1,8.002963203995023
2,14,3.0,recog,flashlight02b,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,16.0,2.0,4.0,True,1,1.0409866839909228,old,1,15.986426372997812
2,14,4.0,recog,arm,new,,,2.0,,,22.0,2.0,4.0,True,2,1.4838842739991378,new,1,21.986261441998067
2,14,5.0,recog,chandelier,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,28.0,2.0,6.0,True,1,1.849609209006303,old,1,27.986328803992365
2,14,6.0,recog,hairband,new,,,2.0,,,36.0,2.0,5.0,True,2,2.256843381008366,new,1,35.98606996599119
2,14,7.0,recog,toiletbrush,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,43.0,2.0,4.0,True,1,1.7581749310047599,old,1,42.98644617199898
2,14,8.0,recog,dreamcatcher,new,,,2.0,,,49.0,2.0,4.0,True,2,1.3584010990016395,new,1,48.9863038869953
2,14,9.0,recog,tabascosauce,new,,,2.0,,,55.0,2.0,4.0,True,2,1.4961440289916936,new,1,54.986303350990056
2,14,10.0,recog,peacock,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,61.0,2.0,4.0,True,1,1.3151619010022841,old,1,60.986316395996255
2,14,11.0,recog,stapler03a,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,67.0,2.0,6.0,True,2,1.0871980569936568,new,0,66.98641501499515
2,14,12.0,recog,medal02b,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,75.0,2.0,4.0,True,1,2.196935857005883,old,1,74.98627315399062
2,14,13.0,recog,tiger02,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,81.0,2.0,4.0,True,1,1.5774765539972577,old,1,80.98629336999147
2,14,14.0,recog,witchhat,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,87.0,2.0,5.0,True,1,1.3271231090038782,old,1,86.98634868999943
2,14,15.0,recog,firehydrant,new,,,2.0,,,94.0,2.0,5.0,True,2,1.100797260995023,new,1,93.98641377699096
2,14,16.0,recog,chessknight03a,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,101.0,2.0,4.0,True,1,2.3634812259988394,old,1,100.98710526899958
2,14,17.0,recog,bowlingball,new,,,2.0,,,107.0,2.0,4.0,True,2,1.2189349069958553,new,1,106.98714116298652
2,14,18.0,recog,floppydisk02a,new,,,2.0,,,113.0,2.0,5.0,True,2,1.5014907790027792,new,1,112.9867663999903
2,14,19.0,recog,pirateflag,new,,,2.0,,,120.0,2.0,4.0,True,2,1.6803716239955975,new,1,119.98703847199795
