session,block,trial,block_type,stim_id,stim_cond,stim_cond_source,stim_ang,stim_eccen,stim_xpos,stim_ypos,stim_onset,stim_dur,isi,made_resp,key,rt,resp,acc,stim_timestamp
1,10,1.0,study,book01b,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,0.0,2.0,7.0,True,1,2.7484718060004525,smaller,,0.0017780580001272028
1,10,2.0,study,jellybean,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,9.0,2.0,6.0,True,1,3.8634574549996614,smaller,,8.986364484999285
1,10,3.0,study,stepladder,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,17.0,2.0,4.0,True,2,1.4843899970001075,larger,,16.98621546100003
1,10,4.0,study,trafficlight,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,23.0,2.0,5.0,True,2,3.2939013409995823,larger,,22.986133296000844
1,10,5.0,study,pecan01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,30.0,2.0,4.0,False,,,,,29.98630550100097
1,10,6.0,study,podium,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,36.0,2.0,4.0,True,1,3.468689096000162,smaller,,35.98620808799933
1,10,7.0,study,axe01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,42.0,2.0,6.0,True,2,3.831645000998833,larger,,41.98629654599972
1,10,8.0,study,eagle,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,50.0,2.0,4.0,True,2,2.2698109930006467,larger,,49.98618946100032
1,10,9.0,study,christmastree,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,56.0,2.0,5.0,True,2,2.901497347998884,larger,,55.98544495200076
1,10,10.0,study,dishsoap,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,63.0,2.0,4.0,True,1,2.605979080999532,smaller,,62.98635779600045
1,10,11.0,study,hose,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,69.0,2.0,7.0,True,2,2.610332301001108,larger,,68.98614897900006
1,10,12.0,study,pineapple01a,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,78.0,2.0,4.0,True,1,2.8453697229997488,smaller,,77.98625049600014
1,10,13.0,study,firstaidkit,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,84.0,2.0,5.0,True,2,3.3475240019997727,larger,,83.98620487500011
1,10,14.0,study,pen04b,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,91.0,2.0,5.0,True,1,1.8440921460005484,smaller,,90.98715125600029
1,10,15.0,study,doormat,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,98.0,2.0,5.0,True,3,1.9018302299991774,unrecognizable,,97.98722931299926
1,10,16.0,study,ring01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,105.0,2.0,4.0,True,1,1.774550531999921,smaller,,104.98714427699997
1,10,17.0,study,nametag01a,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,111.0,2.0,4.0,True,3,3.0700653200001398,unrecognizable,,110.98707800500051
1,10,18.0,study,tire,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,117.0,2.0,5.0,True,2,2.55104563399982,larger,,116.98702814699936
1,10,19.0,study,rose,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,124.0,2.0,4.0,True,1,1.9616436690012051,smaller,,123.9869356800009
1,10,20.0,study,polarbear,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,130.0,2.0,4.0,True,2,3.0540877180010284,larger,,129.98697702699974
1,10,21.0,study,steamroller,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,136.0,2.0,4.0,True,2,2.1814593489998515,larger,,135.98704473500038
1,10,22.0,study,dolphin01,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,142.0,2.0,4.0,True,3,2.629058401000293,unrecognizable,,141.98710328199923
1,10,23.0,study,snowshovel,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,148.0,2.0,4.0,True,1,2.608084453000629,smaller,,147.98710533700068
1,10,24.0,study,linedpaper,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,154.0,2.0,6.0,True,1,1.7420758779990138,smaller,,153.98736993999955
