session,block,trial,block_type,stim_id,stim_cond,stim_cond_source,stim_ang,stim_eccen,stim_xpos,stim_ypos,stim_onset,stim_dur,isi
2,4,4.0,study,remotecontrol04,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,20.0,2.0,6.0
2,4,5.0,study,cockroach02,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,28.0,2.0,4.0
2,4,6.0,study,grizzly,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,34.0,2.0,5.0
2,4,7.0,study,chain01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,41.0,2.0,4.0
2,4,8.0,study,handcuffs,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,47.0,2.0,6.0
2,4,9.0,study,chameleon,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,55.0,2.0,4.0
2,4,10.0,study,watermelon01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,61.0,2.0,5.0
2,4,11.0,study,tomato01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,68.0,2.0,5.0
2,4,12.0,study,toucan,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,75.0,2.0,7.0
2,4,13.0,study,fan,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,84.0,2.0,4.0
2,4,14.0,study,headphones02b,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,90.0,2.0,4.0
2,4,15.0,study,macaque,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,96.0,2.0,4.0
2,4,16.0,study,aceofdiamond,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,102.0,2.0,4.0
2,4,17.0,study,volleyball,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,108.0,2.0,4.0
2,4,18.0,study,barrel01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,114.0,2.0,4.0
2,4,19.0,study,pepper04a,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,120.0,2.0,4.0
2,4,20.0,study,taperecorder,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,126.0,2.0,4.0
2,4,21.0,study,acousticguitar02,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,132.0,2.0,4.0
2,4,22.0,study,poloshirt,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,138.0,2.0,7.0
2,4,23.0,study,racquetballracket,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,147.0,2.0,6.0
2,4,24.0,study,heron01,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,155.0,2.0,5.0
2,5,1.0,recog,policetape,new,,,2.0,,,0.0,2.0,5.0
2,5,2.0,recog,ethernetcable02,new,,,2.0,,,7.0,2.0,5.0
2,5,3.0,recog,syringe01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,14.0,2.0,6.0
2,5,4.0,recog,lime,new,,,2.0,,,22.0,2.0,5.0
2,5,5.0,recog,macaque,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,29.0,2.0,4.0
2,5,6.0,recog,grizzly,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,35.0,2.0,5.0
2,5,7.0,recog,bull,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,42.0,2.0,4.0
2,5,8.0,recog,racquetballracket,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,48.0,2.0,6.0
2,5,9.0,recog,pepper04a,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,56.0,2.0,4.0
2,5,10.0,recog,toynutcracker,new,,,2.0,,,62.0,2.0,4.0
2,5,11.0,recog,toucan,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,68.0,2.0,4.0
2,5,12.0,recog,tomato01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,74.0,2.0,7.0
2,5,13.0,recog,cherrypicker,new,,,2.0,,,83.0,2.0,5.0
2,5,14.0,recog,tshirt,new,,,2.0,,,90.0,2.0,5.0
2,5,15.0,recog,basketball01,new,,,2.0,,,97.0,2.0,6.0
2,5,16.0,recog,taperecorder,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,105.0,2.0,5.0
2,5,17.0,recog,chameleon,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,112.0,2.0,4.0
2,5,18.0,recog,petcarrier,new,,,2.0,,,118.0,2.0,4.0
2,5,19.0,recog,cockroach02,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,124.0,2.0,4.0
2,5,20.0,recog,headphones02b,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,130.0,2.0,4.0
2,5,21.0,recog,gluetube,new,,,2.0,,,136.0,2.0,5.0
2,5,22.0,recog,pastaspoon,new,,,2.0,,,143.0,2.0,4.0
2,5,23.0,recog,faucet,new,,,2.0,,,149.0,2.0,4.0
2,5,24.0,recog,watermelon01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,155.0,2.0,4.0
2,5,25.0,recog,screw02,new,,,2.0,,,161.0,2.0,4.0
2,5,26.0,recog,threeholepunch03,new,,,2.0,,,167.0,2.0,4.0
2,5,27.0,recog,hardhat02,new,,,2.0,,,173.0,2.0,4.0
2,5,28.0,recog,fan,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,179.0,2.0,4.0
2,5,29.0,recog,barrel01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,185.0,2.0,4.0
2,5,30.0,recog,cessna,new,,,2.0,,,191.0,2.0,5.0
2,5,31.0,recog,handcuffs,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,198.0,2.0,4.0
2,5,32.0,recog,chain01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,204.0,2.0,4.0
2,5,33.0,recog,poloshirt,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,210.0,2.0,4.0
2,5,34.0,recog,papershredder,new,,,2.0,,,216.0,2.0,7.0
2,5,35.0,recog,lynx01,new,,,2.0,,,225.0,2.0,4.0
2,5,36.0,recog,lionstatue,new,,,2.0,,,231.0,2.0,4.0
2,5,37.0,recog,squeegee01b,new,,,2.0,,,237.0,2.0,6.0
2,5,38.0,recog,tractor,new,,,2.0,,,245.0,2.0,4.0
2,5,39.0,recog,cruiseship,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,251.0,2.0,4.0
2,5,40.0,recog,horse,new,,,2.0,,,257.0,2.0,6.0
2,5,41.0,recog,volleyball,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,265.0,2.0,7.0
2,5,42.0,recog,chainsaw,new,,,2.0,,,274.0,2.0,4.0
2,5,43.0,recog,cauliflower01,new,,,2.0,,,280.0,2.0,5.0
2,5,44.0,recog,remotecontrol04,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,287.0,2.0,4.0
2,5,45.0,recog,acousticguitar02,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,293.0,2.0,4.0
2,5,46.0,recog,aceofdiamond,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,299.0,2.0,5.0
2,5,47.0,recog,coffeebean,new,,,2.0,,,306.0,2.0,5.0
2,5,48.0,recog,heron01,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,313.0,2.0,6.0
2,6,1.0,loc,cockroach02,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,0.0,2.0,4.0
2,6,2.0,loc,tomato01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,6.0,2.0,4.0
2,6,3.0,loc,macaque,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,12.0,2.0,4.0
2,6,4.0,loc,handcuffs,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,18.0,2.0,5.0
2,6,5.0,loc,watermelon01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,25.0,2.0,4.0
2,6,6.0,loc,volleyball,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,31.0,2.0,5.0
2,6,7.0,loc,barrel01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,38.0,2.0,5.0
2,6,8.0,loc,racquetballracket,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,45.0,2.0,4.0
2,6,9.0,loc,remotecontrol04,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,51.0,2.0,4.0
2,6,10.0,loc,acousticguitar02,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,57.0,2.0,5.0
2,6,11.0,loc,syringe01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,64.0,2.0,4.0
2,6,12.0,loc,taperecorder,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,70.0,2.0,4.0
2,6,13.0,loc,chameleon,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,76.0,2.0,7.0
2,6,14.0,loc,pepper04a,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,85.0,2.0,4.0
2,6,15.0,loc,poloshirt,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,91.0,2.0,4.0
2,6,16.0,loc,fan,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,97.0,2.0,5.0
2,6,17.0,loc,cruiseship,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,104.0,2.0,5.0
2,6,18.0,loc,heron01,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,111.0,2.0,6.0
2,6,19.0,loc,chain01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,119.0,2.0,6.0
2,6,20.0,loc,grizzly,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,127.0,2.0,4.0
2,6,21.0,loc,toucan,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,133.0,2.0,7.0
2,6,22.0,loc,bull,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,142.0,2.0,4.0
2,6,23.0,loc,headphones02b,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,148.0,2.0,4.0
2,6,24.0,loc,aceofdiamond,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,154.0,2.0,6.0
2,7,1.0,study,printer02,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,0.0,2.0,5.0
2,7,2.0,study,gamecontroller01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,7.0,2.0,4.0
2,7,3.0,study,leg,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,13.0,2.0,4.0
2,7,4.0,study,skunk,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,19.0,2.0,5.0
2,7,5.0,study,corn02,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,26.0,2.0,4.0
2,7,6.0,study,golfball,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,32.0,2.0,6.0
2,7,7.0,study,candy,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,40.0,2.0,4.0
2,7,8.0,study,pavedsidewalk,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,46.0,2.0,4.0
2,7,9.0,study,gps,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,52.0,2.0,4.0
2,7,10.0,study,microwave,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,58.0,2.0,5.0
2,7,11.0,study,bikerack,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,65.0,2.0,4.0
2,7,12.0,study,onion,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,71.0,2.0,5.0
2,7,13.0,study,panda,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,78.0,2.0,5.0
2,7,14.0,study,baseball01a,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,85.0,2.0,4.0
2,7,15.0,study,peanut01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,91.0,2.0,4.0
2,7,16.0,study,bench01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,97.0,2.0,4.0
2,7,17.0,study,paddleball,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,103.0,2.0,4.0
2,7,18.0,study,tuque03a,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,109.0,2.0,7.0
2,7,19.0,study,eyechart,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,118.0,2.0,4.0
2,7,20.0,study,filmroll,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,124.0,2.0,6.0
2,7,21.0,study,hibiscusflower02,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,132.0,2.0,6.0
2,7,22.0,study,snowman,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,140.0,2.0,7.0
2,7,23.0,study,binoculars01b,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,149.0,2.0,4.0
2,7,24.0,study,walkman,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,155.0,2.0,5.0
2,8,1.0,recog,clownfish,new,,,2.0,,,0.0,2.0,5.0
2,8,2.0,recog,mitten04,new,,,2.0,,,7.0,2.0,4.0
2,8,3.0,recog,paddleball,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,13.0,2.0,4.0
2,8,4.0,recog,honeybee,new,,,2.0,,,19.0,2.0,4.0
2,8,5.0,recog,pill,new,,,2.0,,,25.0,2.0,4.0
2,8,6.0,recog,jarofcapers,new,,,2.0,,,31.0,2.0,4.0
2,8,7.0,recog,onion,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,37.0,2.0,7.0
2,8,8.0,recog,leg,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,46.0,2.0,4.0
2,8,9.0,recog,star,new,,,2.0,,,52.0,2.0,5.0
2,8,10.0,recog,flamingo,new,,,2.0,,,59.0,2.0,5.0
2,8,11.0,recog,shoppingcart,new,,,2.0,,,66.0,2.0,4.0
2,8,12.0,recog,tuque03a,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,72.0,2.0,4.0
2,8,13.0,recog,cassettetape01a,new,,,2.0,,,78.0,2.0,7.0
2,8,14.0,recog,microwave,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,87.0,2.0,5.0
2,8,15.0,recog,daisy,new,,,2.0,,,94.0,2.0,4.0
2,8,16.0,recog,candy,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,100.0,2.0,4.0
2,8,17.0,recog,bikerack,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,106.0,2.0,5.0
2,8,18.0,recog,gps,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,113.0,2.0,4.0
2,8,19.0,recog,banjo,new,,,2.0,,,119.0,2.0,4.0
2,8,20.0,recog,golfball,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,125.0,2.0,4.0
2,8,21.0,recog,playground,new,,,2.0,,,131.0,2.0,4.0
2,8,22.0,recog,gamecontroller01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,137.0,2.0,5.0
2,8,23.0,recog,eyechart,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,144.0,2.0,5.0
2,8,24.0,recog,skunk,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,151.0,2.0,6.0
2,8,25.0,recog,postalmailbox01,new,,,2.0,,,159.0,2.0,4.0
2,8,26.0,recog,manholecover,new,,,2.0,,,165.0,2.0,4.0
2,8,27.0,recog,bottlecap,new,,,2.0,,,171.0,2.0,7.0
2,8,28.0,recog,thumbtack02a,new,,,2.0,,,180.0,2.0,6.0
2,8,29.0,recog,snowman,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,188.0,2.0,4.0
2,8,30.0,recog,bench01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,194.0,2.0,6.0
2,8,31.0,recog,corn02,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,202.0,2.0,4.0
2,8,32.0,recog,panda,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,208.0,2.0,6.0
2,8,33.0,recog,frisbee,new,,,2.0,,,216.0,2.0,5.0
2,8,34.0,recog,pavedsidewalk,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,223.0,2.0,5.0
2,8,35.0,recog,computerkeyboard02,new,,,2.0,,,230.0,2.0,5.0
2,8,36.0,recog,printer02,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,237.0,2.0,6.0
