session,block,trial,block_type,stim_id,stim_cond,stim_cond_source,stim_ang,stim_eccen,stim_xpos,stim_ypos,stim_onset,stim_dur,isi,made_resp,key,rt,resp,acc,stim_timestamp
1,5,1.0,recog,taperecorder,new,,,2.0,,,0.0,2.0,5.0,True,2,0.7396343019790947,new,1,0.0019199620001018047
1,5,2.0,recog,chandelier,new,,,2.0,,,7.0,2.0,4.0,True,2,0.9239909920142964,new,1,7.006206060003024
1,5,3.0,recog,screw02,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,13.0,2.0,7.0,True,1,0.9135694520082325,old,1,12.986074377957266
1,5,4.0,recog,firstaidkit,new,,,2.0,,,22.0,2.0,4.0,True,2,1.5604325709864497,new,1,21.986037647002377
1,5,5.0,recog,pineapple01a,new,,,2.0,,,28.0,2.0,4.0,True,2,1.0009186269599013,new,1,27.98603671300225
1,5,6.0,recog,watercolorpaintset,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,34.0,2.0,4.0,True,1,0.8111407909891568,old,1,33.98586367798271
1,5,7.0,recog,snowman,new,,,2.0,,,40.0,2.0,7.0,True,2,0.7988356260466389,new,1,39.98585999599891
1,5,8.0,recog,litterbox,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,49.0,2.0,5.0,True,1,0.9520390569814481,old,1,48.98578354000347
1,5,9.0,recog,cartonofeggs,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,56.0,2.0,5.0,True,1,0.7708712420426309,old,1,55.985743173980154
1,5,10.0,recog,chessknight03a,new,,,2.0,,,63.0,2.0,4.0,True,2,0.7696313409833238,new,1,62.985695759998634
1,5,11.0,recog,garbagecan02,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,69.0,2.0,4.0,True,1,0.8692235039779916,old,1,68.98554418899585
1,5,12.0,recog,pacifier02d,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,75.0,2.0,5.0,True,1,0.8617749339900911,old,1,74.98549772700062
1,5,13.0,recog,microphone01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,82.0,2.0,4.0,True,1,0.9373939229990356,old,1,81.98718704900239
1,5,14.0,recog,fishinghook03,new,,,2.0,,,88.0,2.0,4.0,True,2,1.4163874610094354,new,1,87.98736373899737
1,5,15.0,recog,jeans01,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,94.0,2.0,4.0,True,1,0.8085166939999908,old,1,93.98715240397723
1,5,16.0,recog,flipflop01b,new,,,2.0,,,100.0,2.0,5.0,True,2,0.7398050110205077,new,1,99.98717664100695
1,5,17.0,recog,tshirt,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,107.0,2.0,4.0,True,1,0.7555209620040841,old,1,106.98727768100798
1,5,18.0,recog,iceskate,new,,,2.0,,,113.0,2.0,4.0,True,2,0.9598997170105577,new,1,112.9870638519642
1,5,19.0,recog,tuque03a,new,,,2.0,,,119.0,2.0,4.0,True,2,0.7869527849834412,new,1,118.98702579800738
1,5,20.0,recog,pouch01b,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,125.0,2.0,6.0,True,1,1.0040943420026451,old,1,124.98733766295481
1,5,21.0,recog,donut,new,,,2.0,,,133.0,2.0,5.0,True,2,0.8438526690006256,new,1,132.9864081759588
1,5,22.0,recog,lightswitch01,new,,,2.0,,,140.0,2.0,4.0,True,2,0.7637242749915458,new,1,139.9871127649676
1,5,23.0,recog,dice05a,new,,,2.0,,,146.0,2.0,4.0,True,2,0.9936596360057592,new,1,145.98725670896238
1,5,24.0,recog,potatomasher03b,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,152.0,2.0,4.0,True,1,0.7979900910286233,old,1,151.98722850100603
1,5,25.0,recog,microwave,new,,,2.0,,,158.0,2.0,4.0,True,2,0.7703359220176935,new,1,157.98722358595114
1,5,26.0,recog,hose,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,164.0,2.0,4.0,True,1,0.6899944550241344,old,1,163.98719892796362
1,5,27.0,recog,peppermill02b,new,,,2.0,,,170.0,2.0,5.0,True,2,1.0344756090198644,new,1,169.98721903999103
