session,block,trial,block_type,stim_id,stim_cond,stim_cond_source,stim_ang,stim_eccen,stim_xpos,stim_ypos,stim_onset,stim_dur,isi,made_resp,key,rt,resp,acc,stim_timestamp
1,11,1.0,recog,tomato01,new,,,2.0,,,0.0,2.0,4.0,True,1,1.025489928026218,old,0,0.0018976239953190088
1,11,2.0,recog,killerwhale,new,,,2.0,,,6.0,2.0,4.0,True,2,0.7893465359811671,new,1,6.0043169150012545
1,11,3.0,recog,cessna,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,12.0,2.0,4.0,True,1,0.9101239580195397,old,1,11.986455246980768
1,11,4.0,recog,jellybean,new,,,2.0,,,18.0,2.0,5.0,True,2,0.9139741989783943,new,1,17.98626149597112
1,11,5.0,recog,book01b,new,,,2.0,,,25.0,2.0,7.0,True,2,0.9784470740123652,new,1,24.986424963979516
1,11,6.0,recog,garbagebin,new,,,2.0,,,34.0,2.0,4.0,True,2,0.9067896630149335,new,1,33.98638616898097
1,11,7.0,recog,snowglobe,new,,,2.0,,,40.0,2.0,4.0,True,2,0.8506737859570421,new,1,39.986371717008296
1,11,8.0,recog,computermouse06,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,46.0,2.0,5.0,True,1,0.861705124960281,old,1,45.98643433098914
1,11,9.0,recog,dishsoap,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,53.0,2.0,6.0,True,1,0.9566662379656918,old,1,52.98571494501084
1,11,10.0,recog,cutleryset,new,,,2.0,,,61.0,2.0,5.0,True,2,0.9795178420026787,new,1,60.9863437829772
1,11,11.0,recog,dolly01,new,,,2.0,,,68.0,2.0,4.0,True,2,0.9641918279812671,new,1,67.98682384297717
1,11,12.0,recog,honeybee,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,74.0,2.0,4.0,True,1,0.747941964014899,old,1,73.98677004600177
1,11,13.0,recog,poloshirt,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,80.0,2.0,6.0,True,1,1.1477866900386289,old,1,79.98677918600151
1,11,14.0,recog,duck01,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,88.0,2.0,4.0,True,1,0.8044696690049022,old,1,87.9865727800061
1,11,15.0,recog,kiwi03,new,,,2.0,,,94.0,2.0,5.0,True,2,0.7910352200269699,new,1,93.98655401798896
1,11,16.0,recog,clover,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,101.0,2.0,4.0,True,1,0.758209255989641,old,1,100.98647323600017
1,11,17.0,recog,parkingmeter,new,,,2.0,,,107.0,2.0,4.0,True,2,0.9373509360011667,new,1,106.98651067196624
1,11,18.0,recog,loppingshears,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,113.0,2.0,4.0,True,1,0.7972178739728406,old,1,112.9864056360093
1,11,19.0,recog,rhinoceros02,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,119.0,2.0,5.0,True,1,0.8387094620265998,old,1,118.9863288589986
1,11,20.0,recog,chalkboarderaser01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,126.0,2.0,4.0,True,1,0.9254480389645323,old,1,125.98621374397771
1,11,21.0,recog,oneholepunch,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,132.0,2.0,4.0,True,1,0.8818203950067982,old,1,131.98728638899047
1,11,22.0,recog,cooler01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,138.0,2.0,5.0,True,1,0.707406279980205,old,1,137.98614906996954
1,11,23.0,recog,bust,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,145.0,2.0,4.0,True,1,0.7680343679967336,old,1,144.9871328760055
1,11,24.0,recog,button01,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,151.0,2.0,4.0,True,1,1.1147432419820689,old,1,150.98717187397415
1,11,25.0,recog,chameleon,new,,,2.0,,,157.0,2.0,4.0,True,2,0.8418735360028222,new,1,156.98701147799147
1,11,26.0,recog,eyechart,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,163.0,2.0,4.0,True,1,1.0593512729974464,old,1,162.98709953197977
1,11,27.0,recog,fan,new,,,2.0,,,169.0,2.0,6.0,True,2,0.7790321850334294,new,1,168.98702331195818
1,11,28.0,recog,frenchfries,new,,,2.0,,,177.0,2.0,5.0,True,2,0.7165872119949199,new,1,176.98808285000268
1,11,29.0,recog,pitcher02b,new,,,2.0,,,184.0,2.0,5.0,True,2,0.7063715019612573,new,1,183.98824478400638
1,11,30.0,recog,doorbolt,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,191.0,2.0,5.0,True,1,0.9352261640015058,old,1,190.9880673669977
1,11,31.0,recog,cd,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,198.0,2.0,4.0,True,1,1.2474303329945542,old,1,197.98835707100807
1,11,32.0,recog,sportsjersey,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,204.0,2.0,6.0,True,1,0.9646053499891423,old,1,203.9881554839667
1,11,33.0,recog,windmill,new,,,2.0,,,212.0,2.0,4.0,True,2,0.8029326050309464,new,1,211.9882080819807
1,11,34.0,recog,kangaroo,new,,,2.0,,,218.0,2.0,5.0,True,1,0.9691781619912945,old,0,217.9882070319727
1,11,35.0,recog,makiroll,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,225.0,2.0,4.0,True,1,1.0775675530312583,old,1,224.98808813700452
1,11,36.0,recog,icecubetray01a,new,,,2.0,,,231.0,2.0,4.0,True,2,0.7897331559797749,new,1,230.988053211011
1,11,37.0,recog,giraffe,new,,,2.0,,,237.0,2.0,4.0,True,2,1.7097143700229935,new,1,236.98814689199207
1,11,38.0,recog,slipper01b,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,243.0,2.0,6.0,True,1,0.8055852969991975,old,1,242.9882606290048
1,11,39.0,recog,rockbass,new,,,2.0,,,251.0,2.0,7.0,True,1,1.2955239029834047,old,0,250.9884933079593
1,11,40.0,recog,witchhat,new,,,2.0,,,260.0,2.0,4.0,True,2,0.728045029041823,new,1,259.9881416519638
1,11,41.0,recog,lion,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,266.0,2.0,4.0,True,1,0.9717974559753202,old,1,265.98830137396
1,11,42.0,recog,floorlamp,new,,,2.0,,,272.0,2.0,5.0,True,2,0.7765103669953533,new,1,271.98828010295983
1,11,43.0,recog,callbell,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,279.0,2.0,4.0,True,1,1.0809241099632345,old,1,278.98811221995857
1,11,44.0,recog,christmasball,new,,,2.0,,,285.0,2.0,4.0,True,2,1.905361833050847,new,1,284.9882195930113
1,11,45.0,recog,moon,new,,,2.0,,,291.0,2.0,6.0,True,2,0.856001699983608,new,1,290.9862790390034
1,11,46.0,recog,accordion01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,299.0,2.0,5.0,True,1,0.952472572971601,old,1,298.98628865997307
1,11,47.0,recog,baseball01a,new,,,2.0,,,306.0,2.0,7.0,True,2,1.2272554719820619,new,1,305.986392479972
1,11,48.0,recog,windsurfboard,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,315.0,2.0,4.0,True,1,0.9603872669977136,old,1,314.98640718200477
