session,block,trial,block_type,stim_id,stim_cond,stim_cond_source,stim_ang,stim_eccen,stim_xpos,stim_ypos,stim_onset,stim_dur,isi,made_resp,key,rt,resp,acc,stim_timestamp
2,10,1.0,study,barrel01,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,0.0,2.0,4.0,True,2,0.9834056029794738,larger,,0.0017394909518770874
2,10,2.0,study,lintroller,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,6.0,2.0,4.0,True,1,0.9107994610094465,smaller,,5.986251747002825
2,10,3.0,study,locomotive,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,12.0,2.0,5.0,True,2,0.7978973849676549,larger,,11.98685145995114
2,10,4.0,study,noparkingsign,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,19.0,2.0,4.0,True,2,1.3012028719531372,larger,,18.98705063597299
2,10,5.0,study,diploma02,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,25.0,2.0,5.0,True,1,0.7278145900345407,smaller,,24.986828959954437
2,10,6.0,study,propanetank01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,32.0,2.0,4.0,True,2,1.20334352995269,larger,,31.98695691098692
2,10,7.0,study,pylon01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,38.0,2.0,6.0,True,2,0.9322366759879515,larger,,37.98688397399383
2,10,8.0,study,dreamcatcher,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,46.0,2.0,5.0,True,1,1.003195510013029,smaller,,45.98685597197618
2,10,9.0,study,cucumber,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,53.0,2.0,4.0,True,1,0.9179135280428454,smaller,,52.98701296199579
2,10,10.0,study,qtip,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,59.0,2.0,6.0,True,1,0.7817275230190717,smaller,,58.98687196295941
2,10,11.0,study,toyanimal04,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,67.0,2.0,7.0,True,1,1.3564244940062054,smaller,,66.98690138297388
2,10,12.0,study,golfball,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,76.0,2.0,7.0,True,1,1.1752835109946318,smaller,,75.98681710695382
2,10,13.0,study,greywolf,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,85.0,2.0,5.0,True,2,0.8351786279818043,larger,,84.98605955595849
2,10,14.0,study,wheelchair,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,92.0,2.0,4.0,True,2,0.979993900982663,larger,,91.98723208694719
2,10,15.0,study,tire,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,98.0,2.0,4.0,True,2,1.2706373080145568,larger,,97.98699967097491
2,10,16.0,study,safetypin,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,104.0,2.0,5.0,True,1,0.7749951280420646,smaller,,103.98686836299021
2,10,17.0,study,strawberry,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,111.0,2.0,4.0,True,1,0.8451065219705924,smaller,,110.98709043499548
2,10,18.0,study,pickaxe02,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,117.0,2.0,5.0,True,2,0.9479906269698404,larger,,116.98699755698908
2,10,19.0,study,gps,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,124.0,2.0,4.0,True,1,1.4573641690076329,smaller,,123.98693993297638
2,10,20.0,study,lamp04a,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,130.0,2.0,4.0,True,2,1.1547807829920202,larger,,129.98791510495357
2,10,21.0,study,candleholder01,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,136.0,2.0,4.0,True,3,1.8004127410240471,unrecognizable,,135.987959666003
2,10,22.0,study,sunglasses04,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,142.0,2.0,6.0,True,1,0.8333339749951847,smaller,,141.98788958397927
2,10,23.0,study,peeler01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,150.0,2.0,4.0,True,1,1.082130638009403,smaller,,149.98798317695037
2,10,24.0,study,stuffedpuffin,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,156.0,2.0,4.0,True,2,0.8961143189808354,larger,,155.98791052598972
