session,block,trial,block_type,stim_id,stim_cond,stim_cond_source,stim_ang,stim_eccen,stim_xpos,stim_ypos,stim_onset,stim_dur,isi,made_resp,key,rt,resp,acc,stim_timestamp
1,6,1.0,loc,puttyknife,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,0.0,2.0,4.0,True,3,1.3244402420241386,3.0,0,0.0018619749462231994
1,6,2.0,loc,microphone01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,6.0,2.0,4.0,True,2,1.2879411550238729,2.0,1,5.986280638957396
1,6,3.0,loc,jeans01,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,12.0,2.0,6.0,True,2,1.5674520970205776,2.0,0,11.986330701969564
1,6,4.0,loc,pouch01b,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,20.0,2.0,6.0,True,3,1.740514530974906,3.0,1,19.98704363894649
1,6,5.0,loc,garbagecan02,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,28.0,2.0,4.0,True,2,1.3961468050256371,2.0,0,27.986969942983706
1,6,6.0,loc,sturgeon,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,34.0,2.0,5.0,True,4,1.4459822439821437,4.0,1,33.98613673495129
1,6,7.0,loc,tshirt,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,41.0,2.0,4.0,True,2,1.362140739976894,2.0,1,40.9870924759889
1,6,8.0,loc,hose,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,47.0,2.0,4.0,True,2,1.0434895940124989,2.0,1,46.9870458819787
1,6,9.0,loc,pacifier02d,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,53.0,2.0,7.0,True,1,0.7604221640503965,1.0,1,52.98738691100152
1,6,10.0,loc,porsche,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,62.0,2.0,6.0,True,3,1.7985159379895777,3.0,0,61.98690149997128
1,6,11.0,loc,hardhat02,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,70.0,2.0,5.0,True,2,1.7146367250243202,2.0,1,69.98694267199608
1,6,12.0,loc,litterbox,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,77.0,2.0,4.0,True,3,1.4802312509855255,3.0,1,76.98718668299261
1,6,13.0,loc,watercolorpaintset,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,83.0,2.0,4.0,True,1,1.4224952069926076,1.0,1,82.98691898898687
1,6,14.0,loc,jar03,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,89.0,2.0,7.0,True,2,1.3837145429570228,2.0,1,88.98706364794634
1,6,15.0,loc,potatomasher03b,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,98.0,2.0,5.0,True,2,1.4554420160129666,2.0,1,97.98711000697222
1,6,16.0,loc,cartonofeggs,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,105.0,2.0,4.0,True,4,1.5567915770225227,4.0,1,104.98695384897292
1,6,17.0,loc,screw02,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,111.0,2.0,4.0,True,3,1.820261936984025,3.0,0,110.9869757219567
1,6,18.0,loc,microscope,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,117.0,2.0,5.0,True,2,1.6808324130252004,2.0,0,116.98680346499896
1,6,19.0,loc,mushroom01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,124.0,2.0,5.0,True,4,1.6632921259733848,4.0,1,123.98685550596565
1,6,20.0,loc,ladybug03,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,131.0,2.0,5.0,True,3,1.4313292700098827,3.0,1,130.9870472329785
1,6,21.0,loc,pooltable,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,138.0,2.0,4.0,True,1,1.245055835985113,1.0,1,137.98757477494655
1,6,22.0,loc,hammer01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,144.0,2.0,4.0,True,4,1.690575729997363,4.0,1,143.9881726539461
1,6,23.0,loc,greenolive,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,150.0,2.0,4.0,True,3,1.7470921180211008,3.0,0,149.98782227095217
1,6,24.0,loc,laptop01a,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,156.0,2.0,4.0,True,1,1.3018072409904562,1.0,1,155.9879107750021
