session,block,trial,block_type,stim_id,stim_cond,stim_cond_source,stim_ang,stim_eccen,stim_xpos,stim_ypos,stim_onset,stim_dur,isi,made_resp,key,rt,resp,acc,stim_timestamp
2,7,1.0,study,triangleruler01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,0.0,2.0,5.0,True,1,1.1520938180037774,smaller,,0.03688214797875844
2,7,2.0,study,car,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,7.0,2.0,4.0,True,2,0.809023256006185,larger,,6.986225820000982
2,7,3.0,study,table01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,13.0,2.0,4.0,True,2,0.8873028380039614,larger,,12.98622359498404
2,7,4.0,study,hairband,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,19.0,2.0,4.0,True,1,1.043472015997395,smaller,,18.986497507983586
2,7,5.0,study,payphone,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,25.0,2.0,4.0,True,2,1.4376852890127338,larger,,24.986227366985986
2,7,6.0,study,blueberry01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,31.0,2.0,4.0,True,1,0.9838581779913511,smaller,,30.98613117498462
2,7,7.0,study,redfox,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,37.0,2.0,4.0,True,2,1.1483671170135494,larger,,36.98620495398063
2,7,8.0,study,calculator01,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,43.0,2.0,5.0,True,1,1.067828548984835,smaller,,42.98616955699981
2,7,9.0,study,hubcap,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,50.0,2.0,4.0,True,2,1.4184098809782881,larger,,49.98576282899012
2,7,10.0,study,handbag02a,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,56.0,2.0,6.0,True,2,1.466932020994136,larger,,55.98624437098624
2,7,11.0,study,vikingmask01b,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,64.0,2.0,4.0,True,2,0.9588995180092752,larger,,63.98610706999898
2,7,12.0,study,grizzly,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,70.0,2.0,4.0,True,2,0.8478664389986079,larger,,69.98608196599525
2,7,13.0,study,battery02b,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,76.0,2.0,4.0,True,1,1.23200856600306,smaller,,75.98687940000673
2,7,14.0,study,keyhole,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,82.0,2.0,4.0,True,1,1.5254402739810757,smaller,,81.98684327700175
2,7,15.0,study,eye,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,88.0,2.0,7.0,True,1,0.8939489189942833,smaller,,87.98693644398008
2,7,16.0,study,handbrush02,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,97.0,2.0,5.0,True,1,1.2753570939821657,smaller,,96.98685326898703
2,7,17.0,study,tupperware03a,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,104.0,2.0,5.0,True,1,0.8782130550243892,smaller,,103.98693553599878
2,7,18.0,study,bicycle,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,111.0,2.0,7.0,True,2,0.7691718179848976,larger,,110.98681150999619
2,7,19.0,study,pig,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,120.0,2.0,6.0,True,2,0.8223255120101385,larger,,119.98599862100673
2,7,20.0,study,styrofoamcup,old,3.0,-135.0,2.0,-1.4142135623730954,-1.414213562373095,128.0,2.0,5.0,True,1,0.9324816989828832,smaller,,127.98682750097942
2,7,21.0,study,panda,old,2.0,135.0,2.0,1.4142135623730951,-1.414213562373095,135.0,2.0,6.0,True,2,0.8317525209859014,larger,,134.98679315199843
2,7,22.0,study,highlighter02b,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,143.0,2.0,4.0,True,1,0.863449311000295,smaller,,142.98706838398357
2,7,23.0,study,gamecontroller01,old,4.0,-45.0,2.0,-1.414213562373095,1.4142135623730951,149.0,2.0,5.0,True,1,0.9931615719979163,smaller,,148.9871514510014
2,7,24.0,study,bull,old,1.0,45.0,2.0,1.4142135623730951,1.414213562373095,156.0,2.0,4.0,True,2,0.8663059159880504,larger,,155.98710445498
